cluster,elem_0,elem_1,elem_2,elem_3,elem_4,elem_5,elem_6,elem_7,elem_8,elem_9,elem_10,elem_11,elem_12,elem_13,elem_14,elem_15,elem_16,elem_17,elem_18,elem_19,elem_20,elem_21,elem_22
274.0,moucloirs,relectoire,geries Leloir,Loire,rotloir,Deloin,soiree,,,,,,,,,,,,,,,,
275.0,Chambord,Champ-de-Mars,"Cham-
pgile",Alham-,Chambrion,Cham,Champagne,Mr6chaux,,,,,,,,,,,,,,,
276.0,Iit,cltne,"ti 
I
 i 1eitiuiiitiifiiiii
.:tnehihuiwf",IIis-,,,,,,,,,,,,,,,,,,,
277.0,linie,Mlinistk,Ministre,,,,,,,,,,,,,,,,,,,,
278.0,repondre,Londres,epndre,rpondre,Flandres,prepondrance,Phedre,,,,,,,,,,,,,,,,
279.0,seuil du boudoir,teuil,auteuil,Auteuil,,,,,,,,,,,,,,,,,,,
280.0,Rosa-,Rosanetlte,llosanetle,osanette,kRosannette,Rosanctte,Iosanette,osanette s'arrtta,Rosanette,Rosannette,llosanette,Ilosanette,kosanelte,Rosanetle,llosaneltte,Hosanette,,,,,,,
281.0,laule,pau,paule,,,,,,,,,,,,,,,,,,,,
282.0,rez-de-chaussee,Aussit0,Caussidiere,hauss6e,haussantles,,,,,,,,,,,,,,,,,,
283.0,Francais,Comedie-Francaise,Francaise,Buzancais,caises,,,,,,,,,,,,,,,,,,
284.0,moiselle,mademoisoelle,mademoiselle,Malemoiselle,,,,,,,,,,,,,,,,,,,
285.0,lgre,Malgre,gre,,,,,,,,,,,,,,,,,,,,
286.0,gnrosites,Ctes,Tes,htes,,,,,,,,,,,,,,,,,,,
287.0,naiyes,Troyes,Voyez,ployes,noyees,,,,,,,,,,,,,,,,,,
288.0,pont d'Arcole,Poncif,pont Royal,Dupont,Ponts,Japon,,,,,,,,,,,,,,,,,
289.0,serpillire,Molire,bire,Grange-Batelire,dlire,hire,prcmire,,,,,,,,,,,,,,,,
290.0,matu,mathmaticicn,natuie,,,,,,,,,,,,,,,,,,,,
291.0,lappartemcnt,gravemcnt,dcouragemcnt,"brav
garcon lcha immdiatemcnt","recensemcnt lIu-
t mann",confusemcnt,semcnt,rayonnemcnt,remcnt,economiquemcnt,,,,,,,,,,,,,
292.0,Mai-,Maisje,Jamais,,,,,,,,,,,,,,,,,,,,
293.0,levit,svit,,,,,,,,,,,,,,,,,,,,,
294.0,kRhin,frontire du kRhin,le Rhin,,,,,,,,,,,,,,,,,,,,
295.0,chuclola,Mlurchux,Mlurchale,,,,,,,,,,,,,,,,,,,,
296.0,Propriete,propricte do lh0tel,h0tel,,,,,,,,,,,,,,,,,,,,
297.0,Svres,pauvrejeune,nuvre,Huvre,zhef-d'euvre,euvre,,,,,,,,,,,,,,,,,
298.0,Diablel,Impossiblel,Iavorable,,,,,,,,,,,,,,,,,,,,
299.0,Bouquet-,juqu',,,,,,,,,,,,,,,,,,,,,
300.0,Olympe,L'Olympe,,,,,,,,,,,,,,,,,,,,,
301.0,Jouflroy,passage Jouflroy,Osage,,,,,,,,,,,,,,,,,,,,
302.0,Gauloises,Vulois,Gaulois,,,,,,,,,,,,,,,,,,,,
303.0,Concoit,congediee,macons,deu garcons iatigues,conita,Con,econduisailt,,,,,,,,,,,,,,,,
304.0,Dbarleuse,Iou-,Iouleuses,couleuu,,,,,,,,,,,,,,,,,,,
305.0,amusaitl,decoraitles,reverraitl,reverbresL,,,,,,,,,,,,,,,,,,,
306.0,marquede,Turque,Lesurques,Rque,Parquet,,,,,,,,,,,,,,,,,,
307.0,aggravee,AVez,pave,,,,,,,,,,,,,,,,,,,,
308.0,Conservatoire,oratoir du Pape,onservatoire,,,,,,,,,,,,,,,,,,,,
309.0,camelias,camlias,Plilias,,,,,,,,,,,,,,,,,,,,
310.0,Ecosse,Colosse,grosse,Gros l,,,,,,,,,,,,,,,,,,,
311.0,nibce,ecria,Brie,geometriel,Ibcrien,,,,,,,,,,,,,,,,,,
312.0,Cate,atalogue,Atala,Catau,Lavocat,,,,,,,,,,,,,,,,,,
313.0,Flabart,Lartiste,ARTIELe,ecarta,Art,IArt,,,,,,,,,,,,,,,,,
314.0,Churlotte,Marlotte,Parly,Parlotte,aott,,,,,,,,,,,,,,,,,,
315.0,cossais,jaais,Sait-tGervais,sais,Nogcnltais,,,,,,,,,,,,,,,,,,
316.0,"aprs520
L'",quaprs,aprs,auprs,Aprs,L'aprs,,,,,,,,,,,,,,,,,
317.0,soltises,misre,Misericorde,tamise,Miserables,ami.n,,,,,,,,,,,,,,,,,
318.0,grace,glacee,lace cramoisie,,,,,,,,,,,,,,,,,,,,
319.0,cheres,urracher,cheri,"Pe-
cherie",Cher,Boucher,"mor
cher",Long-llocher,,,,,,,,,,,,,,,
320.0,intertts,Montebello,Montereau,port le Montereau,,,,,,,,,,,,,,,,,,,
321.0,Guizol,lhorizon,guipure,,,,,,,,,,,,,,,,,,,,
322.0,Lembarras,passee,Brasseur,barrassee,,,,,,,,,,,,,,,,,,,
323.0,"procbs-ver-
ul",Auvergne,Fouvens,Gouver-,Ver-,,,,,,,,,,,,,,,,,,
324.0,magistralture,Magis-,,,,,,,,,,,,,,,,,,,,,
325.0,sala l3onne-Nou-,nglo-fSaxonnes,Sorbonne,son32,gnonnc,pcrsonne,Letonnemnent,St personne,sonnelte,-  Personnel,Frisonne,tonnee,,,,,,,,,,,
326.0,plcein,reinc n.,-  Hein,hein,,,,,,,,,,,,,,,,,,,
327.0,Puisquon,uis,.Puis,buis,,,,,,,,,,,,,,,,,,,
328.0,iaon cte  c0te,"au-
Tes","au-
tre c0te","au-
tre c0te de la table",,,,,,,,,,,,,,,,,,,
329.0,cheminde,cachemire,cheminee,Comines,,,,,,,,,,,,,,,,,,,
330.0,Pharamond,monl1e,Mondor,mondt,,,,,,,,,,,,,,,,,,,
331.0,Damnbreuse,Dmbreuse,Ambigu,dcembre,Dambreuses,Cez les Dambreuse,Ambrecicourt,nterrompre M. Dambreuse,fosse de M. Dambreuse,Dambreuse,"Daibreuse:10
L",breuse,Mnis M. Dambreuse,Ambreuse,,,,,,,,,
332.0,turge,de Bourges,Bourgeoise,Hapsbourg,Bourse,Bourges,,,,,,,,,,,,,,,,,
333.0,rue Rumfort,rue lumfort,Rumfort,lumfort,,,,,,,,,,,,,,,,,,,
334.0,Anda-,Irlandais,Orlans,Balandard,,,,,,,,,,,,,,,,,,,
335.0,pre Roque,oque,pre Hoque,,,,,,,,,,,,,,,,,,,,
336.0,Anjou,acajou,Jouffroy,journce,jou,toujoursl,,,,,,,,,,,,,,,,,
337.0,mune,Melun,brune,supportailune,lune,forlune,,,,,,,,,,,,,,,,,
338.0,Negricr,vicux,Dcux,Burricu,Desgricux,,,,,,,,,,,,,,,,,,
339.0,beux-rts,Mloulin-Rouge,Peaux-Rouges,Iare-aux-Fces,,,,,,,,,,,,,,,,,,,
340.0,chre,seucestochre do,cochre,,,,,,,,,,,,,,,,,,,,
341.0,collbge,des collges,collge,collge de Sens,,,,,,,,,,,,,,,,,,,
342.0,Etretat,lEtat,Etatl,kEtat,"E
tat",Etat,Letat,,,,,,,,,,,,,,,,
343.0,paon,le soleil,leil,Corbeil,,,,,,,,,,,,,,,,,,,
344.0,ouvragcs,rs do,exprs,"exprs louvrage do
Gobet",,,,,,,,,,,,,,,,,,,
345.0,aMIais,Miais,MIais,Iaisant,,,,,,,,,,,,,,,,,,,
346.0,la manche,"jaun
blanches",manche,,,,,,,,,,,,,,,,,,,,
347.0,Pellerin,Pollerin,serin-L,Fr4lerie,ellerin,Poellerin,,,,,,,,,,,,,,,,,
348.0,Frderic,Fderic,Gericault,attraper Frderic,Fr6deric,Fr4deric,,,,,,,,,,,,,,,,,
349.0,sinthe,Theodore,dme du Pantheon,Panthon,Pantheon,,,,,,,,,,,,,,,,,,
350.0,Ar-,ar-,,,,,,,,,,,,,,,,,,,,,
351.0,Vincennes,rue Vivienne,aulgrienne,ancienne176,Vivienne,Vienne,,,,,,,,,,,,,,,,,
352.0,Plazot,plalcs,,,,,,,,,,,,,,,,,,,,,
353.0,vrole,proletariat,Le Vicaire,proletaire,Iaire,,,,,,,,,,,,,,,,,,
354.0,Italienne,d'Italie,l'Italie,Ita-,Alieu,Italie,Italiens,,,,,,,,,,,,,,,,
355.0,Iiront,lironie,Ironcrent,affranchiront,Iront,,,,,,,,,,,,,,,,,,
356.0,Travaillezl,ravailleurs,volaille,canape,tenailt,defaillir,Canaille,,,,,,,,,,,,,,,,
357.0,"Trois-
rbres-Provencaux",tablcaux,Trois-Frres-Provencaux.-,,,,,,,,,,,,,,,,,,,,
358.0,Bugcaud,le bulfet,batcau,le Bugcaud,,,,,,,,,,,,,,,,,,,
359.0,Pitie,Soitl,moitie,Poitiers,lamitie,,,,,,,,,,,,,,,,,,
360.0,Mlorgue,Eh 1 M. Mloreau m'inquiete,deplorer,,,,,,,,,,,,,,,,,,,,
361.0,Sainte-Genevieve,Geneve,Eugene,,,,,,,,,,,,,,,,,,,,
362.0,Provi-,"rue
le Provence",Avide,Providence,,,,,,,,,,,,,,,,,,,
363.0,reprenaicnt,faisaicnt,sentaicnt,amenaicnt,secouaicnt,examinaicnt,ctaicnt,manquaicnt,,,,,,,,,,,,,,,
364.0,"Mlme de
taiel",rue de la Ferme,seuil de la lorette,ferme de Presles,rue de la Ferme ?,La Fougre,rue de la Ferme et de la rue Tronchet,,,,,,,,,,,,,,,,
365.0,Le Citoyen,Citoyen,Le Citoyen epilogua,Citoyen etonne,Citoyens,,,,,,,,,,,,,,,,,,
366.0,"v-
peuI",peun,,,,,,,,,,,,,,,,,,,,,
367.0,irus-gii;;i3It,Iu reussiras,Russe,coussins,siege,Russie,poussibere,,,,,,,,,,,,,,,,
368.0,"cafe170
L",cafds,,,,,,,,,,,,,,,,,,,,,
369.0,A Bray,Bray,ebranlie,,,,,,,,,,,,,,,,,,,,
370.0,broussuilles,tuille,colonne de Juillet,ranquille,tranquille,,,,,,,,,,,,,,,,,,
371.0,Constantinople,Enfantin,,,,,,,,,,,,,,,,,,,,,
372.0,etaitune,discutaitla,"etait136
L",NTAI.E,sortaitpar,,,,,,,,,,,,,,,,,,
373.0,Pareils,crepe,tombereitx,Creil,,,,,,,,,,,,,,,,,,,
374.0,ceda,quartier Breda,Chbre,rue de Breda,Breda,,,,,,,,,,,,,,,,,,
375.0,au Havre,du Havre,gare du Havre,,,,,,,,,,,,,,,,,,,,
376.0,"tioi
Fe",Iois,tioi,,,,,,,,,,,,,,,,,,,,
377.0,gonie,Apollo-,Apollonie,,,,,,,,,,,,,,,,,,,,
378.0,bDe,tibde,Tibi,,,,,,,,,,,,,,,,,,,,
379.0,lousie,ous,Cousin,YOuS,vOus,,,,,,,,,,,,,,,,,,
380.0,IEt,Soci4ete,Societe,societc,"Societe des Fa-
milles",,,,,,,,,,,,,,,,,,
381.0,nir,ainirenl ie dnlagc,Liban,bannire,bannibres,,,,,,,,,,,,,,,,,,
382.0,Troplong,hrume,on longca,Longjumeau,,,,,,,,,,,,,,,,,,,
383.0,sSENTIMIENTALE,sETIMIENTALE,L I:UAI0ON SENTIMIIE NTAI.IE,SENTI MIENTALE,SENTIMINTAILE,SENTIMIE,sENTIMIENTALE,L'incATI0N sSENTIMIENTALE,SENTIMIENTA,,,,,,,,,,,,,,
384.0,Bertinaux,h Martinon,rue Caumartin,Martinon,Lnmartine,,,,,,,,,,,,,,,,,,
385.0,rue Fromanteau,Fromanteau,,,,,,,,,,,,,,,,,,,,,
386.0,Tournez,ldternelle,la Tournelle,Letourncur,Tournelle,,,,,,,,,,,,,,,,,,
387.0,nU C,Chapeau,ganse du chapeau,,,,,,,,,,,,,,,,,,,,
388.0,quin,Qui?n,Inquisition,tqui,,,,,,,,,,,,,,,,,,,
389.0,J'ai ete,tetes,secousses de tete,qutete,tete-a-tete,ttete,nete,hochantla tete,nu-tete,tete,tetel,,,,,,,,,,,,
390.0,comis-voyageu,Voyait,Savoyard,,,,,,,,,,,,,,,,,,,,
391.0,Regim-,egimbart,lRegimbart,legimburt,Regimbart,Regimbartl,,,,,,,,,,,,,,,,,
392.0,Arc de triomphe,Arc de triomphe un cheval mort,,,,,,,,,,,,,,,,,,,,,
393.0,Chantilly,Bac,Bacchante,lentendant chanterl,,,,,,,,,,,,,,,,,,,
394.0,voudrezn,voudrezl,,,,,,,,,,,,,,,,,,,,,
395.0,n0lres,laulre,prelres,aulres,,,,,,,,,,,,,,,,,,,
396.0,h Deslau-,Decslau-,candideslo,Deslau-,,,,,,,,,,,,,,,,,,,
397.0,Grammont,Montpensier,Montagne,Montrez,Aspremont,Montataire,Mont-,"Mont-
charron",,,,,,,,,,,,,,,
398.0,AIfaires-Etrangeres,ngres,AIfaires-Etrangres,,,,,,,,,,,,,,,,,,,,
399.0,layes,balayes,Balaruc,,,,,,,,,,,,,,,,,,,,
400.0,Sauvagcsse,Sauvagcsse avit,,,,,,,,,,,,,,,,,,,,,
401.0,rue de Cloiseul,rue de Choisceul,rue de Chabrol,rue de Clery,Choiseul,"rue de
Choiseul",rue de Choiseul,,,,,,,,,,,,,,,,
402.0,mele,Siele,pele-mtle,celebrite,poele,pele-mele,,,,,,,,,,,,,,,,,
403.0,Irangaise,Frangcuais,Irangcaise,orang-outang,,,,,,,,,,,,,,,,,,,
404.0,hasta,Castilles !,lBastille,place de la Bastille,tille,fastilieuse,vtillesl A,Bastille,,,,,,,,,,,,,,,
405.0,Palerme,-  Permettezl,permettezl,,,,,,,,,,,,,,,,,,,,
406.0,EnUCTIoN,EnUCA,EnUC,,,,,,,,,,,,,,,,,,,,
407.0,Paris  Nogent,Nogentais,Nogent-sur-Seine,largenterie,Nogent,,,,,,,,,,,,,,,,,,
408.0,Pierrot,la piece,piece,,,,,,,,,,,,,,,,,,,,
409.0,huil,luil,Maul-,ulcools,Aulcuil,,,,,,,,,,,,,,,,,,
410.0,Murcchale,Marchale,La Marchale,Marcchale,,,,,,,,,,,,,,,,,,,
411.0,A gcnoux,Mrnoux,burnousl,Pidoux,noux,lArnoux.-.7I,Arnoux,"Mme
Arnoux",Arnou,Arnouxl,,,,,,,,,,,,,
412.0,Champ de Mars,"Champ de
Iars","Champ
e MIars",Champ de Iars,,,,,,,,,,,,,,,,,,,
413.0,Suresne,Censure,censcur,,,,,,,,,,,,,,,,,,,,
414.0,dontj',Meudon,gueridon,Don,,,,,,,,,,,,,,,,,,,
415.0,EncATI0N,DUcATI0N,iEncATI0N,EcATI0N,LinUCCATIN,TI0N,lesL' EDUCATI0N,L'EDUcATI0N,EDUcATI0N,EUcATI0N,"dortoir,18
L' i:UCATI0N",EnDUCATI0N,UCcATI0N,EnDUcATI0N,UcATI0N,"par-l.
L' iDUCCATI0N",fncATI0N,,,,,,
416.0,boulevard Saint-Denis,boulevrd,boulevards des Gobelins,Moulevard,boulevard sen,,,,,,,,,,,,,,,,,,
417.0,Pont-Neuf,le Pont-Neuf,,,,,,,,,,,,,,,,,,,,,
418.0,debout li-bus,outle,tout;-,Toutle,Partout,,,,,,,,,,,,,,,,,,
419.0,Dunod,Sourdun,,,,,,,,,,,,,,,,,,,,,
420.0,Molibre,civibre,Premibres,premibre,,,,,,,,,,,,,,,,,,,
421.0,Devant,Mlontreuil-Nantua,regagnantsa,Nantes,lhunanit,Dantc,cinabe,dinant,,,,,,,,,,,,,,,
422.0,ablmes,blme d'exagere,blme,,,,,,,,,,,,,,,,,,,,
423.0,Change,Changar-,La revocation du general Changarnier,Changarnier,,,,,,,,,,,,,,,,,,,
424.0,ctrusques,legiaques,ctsques,pItesque feroce,,,,,,,,,,,,,,,,,,,
425.0,Buins-Chinois,Bobino,Chinois,,,,,,,,,,,,,,,,,,,,
426.0,gantee,Irayante,snte,Ievue Indeeudante,Barante,Quarante,,,,,,,,,,,,,,,,,
427.0,Institut,lInstitut,Linsuccs,"constitucion de Ca-
diz",,,,,,,,,,,,,,,,,,,
428.0,ILaromiguire,langge,Languedoc,languir,,,,,,,,,,,,,,,,,,,
429.0,Iond,feconde,ionde,blonde l,,,,,,,,,,,,,,,,,,,
430.0,t0t. n,t0t,,,,,,,,,,,,,,,,,,,,,
431.0,"rue
Coq-Heron",rue Coq-Ileron,Coq-Ileron,,,,,,,,,,,,,,,,,,,,
432.0,oubliec,illusionsl,Conslitulion,Oublions,,,,,,,,,,,,,,,,,,,
433.0,Isle,lexislence,,,,,,,,,,,,,,,,,,,,,
434.0,cpagne,l'Espagne,musee espagnol,d Espagne,d'Espagne,Espagnolet,Espagne,,,,,,,,,,,,,,,,
435.0,htel,bour de basque,curtel,currefour de 1Htel-,,,,,,,,,,,,,,,,,,,
436.0,Norvins,medecins,insree dns,nins,,,,,,,,,,,,,,,,,,,
437.0,designe,Empoigne,rsignee,chtaigners,Seigneurl,Ligne,,,,,,,,,,,,,,,,,
438.0,chdne,march aux Fleurs,Arc,Marchd,,,,,,,,,,,,,,,,,,,
439.0,Made-,la Madeleine,delend,Madeleine,,,,,,,,,,,,,,,,,,,
440.0,Fortelle,velle,lElle,Mrelle,Belle-,Bellevue,Elloe,ellet,Ellemontadedans,Bagatelle,rue Bellefond,qulelle,perpctuelle,Ellel,,,,,,,,,
441.0,Restez,IEst,Nest,restc,,,,,,,,,,,,,,,,,,,
442.0,mutineriec,tinu,latinl,tine,,,,,,,,,,,,,,,,,,,
443.0,Havre,llavre,navre,Avrt,,,,,,,,,,,,,,,,,,,
444.0,Cerfs,lons i cercle dor,Cercle,,,,,,,,,,,,,,,,,,,,
445.0,enlra,attroupemenlts,Carpenltras,definitive,enlfin,Infin,,,,,,,,,,,,,,,,,
446.0,EDUCATION,Rvolution,iDUCATION,Pvescrition,EDUCATIoN,Dsualtevnisation,nUCATION,"musique20
L' i:nUCATIoN",Irequcntation,garles nationaux,xt'L' D UCATIoN,,,,,,,,,,,,
447.0,Naples,cenltuple,Peuple,ple,pcuple,,,,,,,,,,,,,,,,,,
448.0,filoselle,Philosophie,Ilot,losc,Los,Milo,IlOS,,,,,,,,,,,,,,,,
449.0,Ciu-.lars,dclara,Niagara,Lara,,,,,,,,,,,,,,,,,,,
450.0,Ablon,qulon,sulon,,,,,,,,,,,,,,,,,,,,
451.0,lrges cuvettes,"detteln
-  lurbleu",laigrette,casqtette,httel,chette,Chitelet,lettel,,,,,,,,,,,,,,,
452.0,Desluuriers,Deslauricrs,Decslauriers,bDeslauriers,Deslauriers,,,,,,,,,,,,,,,,,,
453.0,pont de la Boucherie,pont de Charenton,place de la Concorde,ecrans de la cleminec,pont de la Concorde,,,,,,,,,,,,,,,,,,
454.0,Catlerine,Cautherine,Athee,Catherine,,,,,,,,,,,,,,,,,,,
455.0,orfevrerie,chbevre,sevre,,,,,,,,,,,,,,,,,,,,
456.0,Bientot,-  Bien,Combien,bien376,,,,,,,,,,,,,,,,,,,
457.0,piquees,Esthtique,polytcchnique,Belgique,,,,,,,,,,,,,,,,,,,
458.0,baionnetles,Emball  o dit llussonnet,ahus,Iussonnet,Hussonne,fort honnete,Iussonnct,Hussonnet,,,,,,,,,,,,,,,
459.0,recut,fort gentimenl,recut fort gentimenl,,,,,,,,,,,,,,,,,,,,
460.0,scuris,Pur,jurisconsulle,Puris,,,,,,,,,,,,,,,,,,,
