text,cluster,cluster_corrected
Villa,-1,
Litteratura,-1,
magnolia,-1,
Archivo da Casa,-1,
Rosina,-1,
s0riso-em,-1,
Ilarrolo,-1,
Longas,-1,
Palha-Ca,-1,
Vitcirinha,-1,
Precis-,-1,
Maio,-1,
luneta d'ouro,-1,
brigada0,-1,
belegado,-1,
ale,-1,
Mafoma,-1,
Agua,-1,
Concha,-1,
el,-1,
Saneharia,-1,
varzea,-1,
Chcete,-1,
Administracao,-1,
C0I0,-1,
Sentia,-1,
Carro,-1,
"Paes-
tina",-1,
Manrique,-1,
ent branca,-1,
pre affavel,-1,
abalo,-1,
Bom Ieus.l,-1,
Solid,-1,
Lisboa tres,-1,
Pestana,-1,
Sonhorio de sAnta energia,-1,
F Agonia,-1,
Novclla,-1,
"ci impaciente-
ia",-1,
Jaraudiu,-1,
Duraque,-1,
Oriente,-1,
rbaro,-1,
"fund
do jardim...",-1,
vergastu,-1,
Presidente da Camara,-1,
macisso,-1,
Irrc,-1,
Gra-,-1,
innnuveisl Santo DEus Mortos,-1,
Grande Caval-,-1,
Ent,-1,
Iogar,-1,
harpcjos,-1,
tos francos,-1,
Notarios,-1,
eia,-1,
Comendador,-1,
higodeira negra,-1,
Guedes,-1,
Caladinha,-1,
Tartaria,-1,
collegio,-1,
estrada ma,-1,
Troia,-1,
Cerejcira,-1,
Vim,-1,
Sabelor,-1,
torre da Cara,-1,
Moura,-1,
Pola,-1,
Capitulo,-1,
Freitas,-1,
Secular,-1,
Paulitieal,-1,
salpicassem,-1,
acol,-1,
Joaquim da Porta,-1,
convento de S. Domingos,-1,
la Honra,-1,
urre,-1,
Ionge,-1,
Civil de Monforte,-1,
llarrlo,-1,
ste,-1,
Nagarosamontc,-1,
"Col  Cavallo-
ro",-1,
Justica,-1,
Embate,-1,
cearla,-1,
brotuvn,-1,
MAria,-1,
moyeu,-1,
murle d'hoje,-1,
reeoniliaeio,-1,
Clerigo da Cura,-1,
IYMIIBES,-1,
V,-1,
braza,-1,
Foi-,-1,
cArICias,-1,
piquesinhos,-1,
Fl-ei,-1,
BRITES,-1,
Triste,-1,
Nem,-1,
Carregada,-1,
"compridas-
sos antigos",-1,
Tamhcm,-1,
Prendia,-1,
Iadeircnta,-1,
Pois,-1,
T,-1,
Sopa,-1,
LiSonja,-1,
Nascente,-1,
Modo Mirante,-1,
Geuealoic,-1,
"si-
lencio",-1,
Ita,-1,
Mordomo-Mar,-1,
Delirio,-1,
alo,-1,
Quartel,-1,
lages do Largo,-1,
santa mae do Barrolo,-1,
Craquile-,-1,
Relogio,-1,
cnvallnrica,-1,
ncio Ramires,-1,
n'este Agosto,-1,
MIrica,-1,
"J0ao
Gouveia",-1,
"Meninos
General",-1,
Cobria,-1,
"bot-
ca c1",-1,
Crisola,-1,
lima,-1,
"dc
Franca",-1,
V. Ex,-1,
Arreda,-1,
Antonia,-1,
Jaranlin,-1,
rccadinhos,-1,
luliticu,-1,
Senhor de Santa,-1,
Yleirinha,-1,
"Glacial Mlecles
Iamires",-1,
msyo,-1,
nAda,-1,
Olha,-1,
calv0,-1,
.-o Casco,-1,
justificaya,-1,
A0r,-1,
rua das Velhas de um Policia,-1,
ma folha,-1,
Fervor,-1,
"langgr dos seus olhos humidos
amullecia coraes",-1,
Intimo,-1,
veraculo,-1,
ilha do imperador,-1,
valle de Oriente,-1,
Anostols,-1,
lomba do outeiro,-1,
Uns,-1,
sc eh0Passo,-1,
Grito,-1,
alargne,-1,
Casa dos Chzes,-1,
C CUIIS0rVava,-1,
Conto,-1,
"nio
s6",-1,
"alargne
form",-1,
Foros,-1,
Sabedor,-1,
Santa-gloria,-1,
IILILSII,-1,
"Barro-
lo",-1,
pe,-1,
marroquim,-1,
Ilorete,-1,
Inanchava,-1,
Iacatent,-1,
Coice,-1,
I'portugal,-1,
Ande,-1,
Iria,-1,
vianda,-1,
Figura,-1,
IAIIILS,-1,
cautclla dum,-1,
Froalengo,-1,
"valle
de Crauede",-1,
Hspantos,-1,
sobrecnsa,-1,
Guadiana,-1,
Louca-,-1,
"Areia
cegas",-1,
us confins,-1,
Trtesinho,-1,
Ie,-1,
"ma-
n.",-1,
Rachel,-1,
"Linho
mantinhamn castello",-1,
largueza dos campos,-1,
Iibeirinh,-1,
Novellal Co-,-1,
Rio Goueia,-1,
IILLISII,-1,
hlss,-1,
escadaria redonda,-1,
soltar?-F,-1,
Egreja de S. Christo,-1,
Intelligencia,-1,
Currepolencias,-1,
Levar,-1,
Monge,-1,
Sorte,-1,
I.cruzadas,-1,
Mlathilds,-1,
Cura,-1,
Manchas,-1,
Templo,-1,
Brancos,-1,
Cruz das Almas,-1,
lapides,-1,
MAria da Gra,-1,
Comendador Rocio RBaros,-1,
rio so dsmandsscm,-1,
lamiras,-1,
catedral i,-1,
AIIl,-1,
O-Hei Marquez de Tremendo,-1,
"ce
empletava",-1,
agonisava,-1,
N'essa,-1,
Italianos,-1,
comprehendia,-1,
dentes;-e,-1,
Iructczindo Iamircs,-1,
Yalverdc,-1,
relogio da Camara,-1,
u marmore do lavatrio,-1,
u retconciliachlo,-1,
Yendinha,-1,
5I,-1,
Castro,-1,
gratid,-1,
Cura-as,-1,
boa nova,-1,
Adas,-1,
Costa,-1,
Louzadasl,-1,
atarefad,-1,
torre le Santa Direita,-1,
"Villa-
para",-1,
ID,-1,
decad das Infantas,-1,
varanda po ora nio est,-1,
Cala-Pela,-1,
Pedrosa,-1,
Feitor-mor das Alfandegas,-1,
l'o,-1,
Fic-,-1,
Cortes,-1,
"rcimeira dos
mnorrioes",-1,
eseulhida,-1,
la0a,-1,
Tejo,-1,
Cu,-1,
"IRRIS
E",-1,
oceano Mendes,-1,
Simples,-1,
BAixa,-1,
F,-1,
Iicl,-1,
Velhos,-1,
Maldito,-1,
Cousas,-1,
tonealinho,-1,
INFAME3,-1,
nellas,-1,
Mim,-1,
"Calcanhar
le Villa-Cural
28",-1,
ste par-,-1,
fratel,-1,
Gallo,-1,
Ar,-1,
Pilta,-1,
ribeira do Doce,-1,
Rio-Manso,-1,
Imensa,-1,
herva,-1,
"Cara-
A ILLLII CASA",-1,
Par;ira,-1,
IL0g0,-1,
I0ss,-1,
Mlanelsinho,-1,
Inagarefes,-1,
Montcmor,-1,
sao insensieis,-1,
volveu:- Oh,-1,
vivem I'ella,-1,
"RE
ahi",-1,
"Goncale reino
aquelle intoleravel escandalo",-1,
arraial seguro,-1,
Quarto-nu,-1,
Taholliao,-1,
Vejo,-1,
Inurmuradas,-1,
lIl,-1,
Escada,-1,
"us dtns manas
parlas",-1,
UM,-1,
"k pu-
lu",-1,
Passou,-1,
Villa Ela-,-1,
Pereira Brazileiro,-1,
"to se-
gu0",-1,
riacho das boas,-1,
Mirante,-1,
Achas,-1,
toa-,-1,
penna,-1,
Effectivamente o Custo,-1,
bahu,-1,
Fuente-Guihal,-1,
Us-,-1,
Novembro,-1,
Tambem,-1,
Sombra,-1,
"nio podia p
amor le rainha",-1,
Affonsina,-1,
Caslello,-1,
Videiral Toca,-1,
TEndes,-1,
sarmento,-1,
ma milha,-1,
Tencionamos,-1,
Aturar,-1,
elteger,-1,
Fidalguia,-1,
Caminha,-1,
Esconde,-1,
IUosa,-1,
ria Sei,-1,
arrefecc,-1,
Panos de Severim,-1,
"Marques
Rosendo",-1,
Co0,-1,
El-rei,-1,
Fnlgeneiao,-1,
dIIospanha,-1,
II.III CASA,-1,
elupinand,-1,
RE,-1,
Gracinhn,-1,
Andr,-1,
Joia,-1,
urze,-1,
T:-s-convuls,-1,
ultajaa,-1,
conheeel,-1,
Ilopois,-1,
Pitta,-1,
iarejando,-1,
Povo de S. Domingas,-1,
ADMIRAS,-1,
Seeretario Geral,-1,
recebendo0,-1,
voltaris,-1,
Tcso,-1,
Lindo,-1,
Tive-frias,-1,
El-lei,-1,
lettras,-1,
Venha,-1,
ILLIIH LAS1 ID IIAMIIIE,-1,
ILI.LYTI,-1,
"tratira or  me-
nlino",-1,
valle,-1,
"ti-
mares",-1,
Agonia,-1,
Arco-,-1,
nodoa,-1,
Pregados,-1,
torre albarra,-1,
Creio,-1,
Fazendas,-1,
Seminario,-1,
tosca1,-1,
presen,-1,
lisboa d'onde,-1,
Bica,-1,
Inf,-1,
Zamora,-1,
d'elle,-1,
Thiago,-1,
Thereza,-1,
guida,-1,
Ala-do,-1,
"da
Caladinha",-1,
Gungalo,-1,
Treixelol,-1,
civilisuaio,-1,
Gacinha,-1,
Imperioso,-1,
Craquede,-1,
N1,-1,
trespassado,-1,
T16,-1,
"Se-
or ate i borda da agua lodosa",-1,
a10 StIA;,-1,
"LIsboa:-Oh
sObrinha",-1,
Monte-incr,-1,
"Pintar-
nho enfiado",-1,
Entao Goncalo,-1,
collegio de S. it,-1,
Affonso,-1,
es solarenggos,-1,
Balbuciou,-1,
W'inchester,-1,
"LILLI
moniz",-1,
brotquel,-1,
MIl-,-1,
sanches,-1,
Tabemn,-1,
Iidulguia,-1,
phaeton,-1,
Pereira Mas,-1,
Villa-Folhas,-1,
N'm,-1,
DIagonal,-1,
bonito rapaz,-1,
Cela o Oiro,-1,
Quamlo Is,-1,
ci lisboa,-1,
Can-,-1,
Rei popular,-1,
Caso,-1,
Fl-lei,-1,
antes-0,-1,
Politicos,-1,
Santa Direita Iielmente,-1,
tSolha,-1,
"Canta-l'e-
drag",-1,
Anica,-1,
1E,-1,
eSta,-1,
Margem,-1,
Acaso,-1,
"ma
ncia vidrada",-1,
Mosteiro de Risadas,-1,
restauradu,-1,
lacradu,-1,
banco i lesa-onde,-1,
Alertal,-1,
Londres,-1,
"k
pre",-1,
Iwis,-1,
d'onde,-1,
d'hera,-1,
n'esta frei-,-1,
Villalubs,-1,
Governador civil d istricto,-1,
Avantesmas,-1,
segun,-1,
Hgypto,-1,
Iharmacia,-1,
Christo,-1,
Grata,-1,
Scvcrosa,-1,
Pateo,-1,
"Ilenriqurcs
Ahalou",-1,
Cunhaes,-1,
d'onde pendia,-1,
Iiccesvinto,-1,
aa Arclivo,-1,
Casa illustre,-1,
General verg0u,-1,
Canta-l'e-,-1,
vern0,-1,
Mosteiro de Duraque,-1,
"Tam-
cem j ha",-1,
janellinha,-1,
Sino,-1,
0O Yidoirinha.l-Correu alsrocadamente i,-1,
luva,-1,
Escrita,-1,
alteulnd,-1,
Nom,-1,
aierro,-1,
lILishoa,-1,
Imin,-1,
FraIue,-1,
bulicio,-1,
io do Cavalleiro,-1,
Comprida,-1,
Slarem,-1,
Jantar,-1,
palvarinhos,-1,
ladeira de S. vento,-1,
rabear,-1,
Bica-Sua,-1,
"ro-
dedo",-1,
Africa degredadol Jesus,-1,
d ponte,-1,
t1,-1,
Aga-,-1,
Barrlos,-1,
sil juizo,-1,
Filho-d'Algo,-1,
Titulo,-1,
Hem,-1,
Com1,-1,
cederamn,-1,
Domingo,-1,
Voltava,-1,
Ns,-1,
"Pe-
beira brazileiro",-1,
Calcanhar,-1,
"tel
tant0 pertdoara",-1,
n'ess nulo,-1,
desappareceu,-1,
Santa maria de Cra-,-1,
commette,-1,
prometteu,-1,
Gongealo,-1,
HOspital de Villa Clara,-1,
Iagri-,-1,
paterna,-1,
"tanque-
te",-1,
Garcia,-1,
Mlertola,-1,
Morte,-1,
SIN,-1,
Rico Homem,-1,
Famosa,-1,
Manches,-1,
mesa0,-1,
Sueiro,-1,
Ramiros,-1,
torre do S. Matheus,-1,
Gouealo,-1,
homctzarrio,-1,
ogoa,-1,
MAriquinhas,-1,
balburdia,-1,
Mes Amis,-1,
Canta-l'era,-1,
petroleo,-1,
"sIl
Clamores",-1,
Casas,-1,
"llorzihal
t0",-1,
crescendo0,-1,
D,-1,
ponte2,-1,
Ils,-1,
Longo,-1,
l.dourada,-1,
sia risonha,-1,
greda,-1,
ha-de,-1,
E0,-1,
vindima,-1,
"Hastardo b-
I1aa",-1,
elizmcnt,-1,
lIsb,-1,
porta l1 sta,-1,
Carreira,-1,
Atraves,-1,
Franja,-1,
Goueia,-1,
Ponto Nio,-1,
lOpo,-1,
Yuss,-1,
gallinha cosida,-1,
Sobras,-1,
paschoal do cinto-anno,-1,
rega0,-1,
Ntico,-1,
"ponte2
Vint",-1,
Facil de rellorir...,-1,
Gonzaga,-1,
Forte,-1,
Precisamente,-1,
Iuento,-1,
puz,-1,
apeggado,-1,
barrocaes,-1,
pcoes,-1,
"Governador Ci-
il",-1,
U Ponto,-1,
Joao Gouvcia,-1,
Gomes,-1,
Christais,-1,
Cundidato,-1,
Cnhaes,-1,
i Torno,-1,
Louredo,-1,
Ca,-1,
"correia
dum1 latego",-1,
chamin do candieiro,-1,
Feitos,-1,
conversar de l'politica,-1,
Torre de 1,-1,
MIL.I.TE,-1,
Guonealo,-1,
pouco0,-1,
ferido-iCSsuleluellle,-1,
"rio
Lado",-1,
"grande
belleza",-1,
Vilhena,-1,
Rapazes,-1,
Tecedciras,-1,
Tirava,-1,
do Sul,-1,
Sr,-1,
g)aa,-1,
egedor,-1,
Coronel Tiranos,-1,
banco de pedra,-1,
accrescentava,-1,
aspeto,-1,
suflocava,-1,
lapis,-1,
"Id
Bitos  Depois",-1,
"Cavallo-
ro de Malta",-1,
Ideia,-1,
sulco do tio duarte,-1,
Conselheiro,-1,
Almodovr,-1,
Meia-idade,-1,
Cala-Pedra,-1,
csfurucando,-1,
lusco fusco,-1,
Visconde,-1,
Signal,-1,
Mlultidio,-1,
"Torre alvar-
ran",-1,
Ordonha,-1,
Vigas,-1,
"Entro Garcia
Viegas",-1,
convento de S.,-1,
Hoi  allivio,-1,
cad,-1,
VAi-,-1,
l'ois,-1,
le1,-1,
flieira,-1,
Norte,-1,
"de-
lha",-1,
Entro,-1,
Mos,-1,
LLLLLLLLLLILLLLILLILLLLLLLLLLLLLLLLLILLLLLLLL,-1,
ceremonia,-1,
"Fi-
dalgo",-1,
Chelas,-1,
Alugaria,-1,
Natal o Cavalleiro,-1,
gua a0,-1,
toicinhos,-1,
Tructesindo,-1,
tristeza,-1,
Amanh,-1,
Guarda,-1,
"Cu-
cavalleiro",-1,
"re-
onciliaco",-1,
RAMIES,-1,
"assohiando va-
gamente",-1,
Sentia sEn-,-1,
guardasoes,-1,
Milicias,-1,
Nao,-1,
Murtosa,-1,
legua,-1,
Africa-,-1,
estupidissmn0 Estantes,-1,
Iravissimo,-1,
Recolheu,-1,
"anches
medicos",-1,
aldca,-1,
u Mendonca,-1,
"MIas o
Joao Gouveia",-1,
V0s0s,-1,
Montava,-1,
Franziu,-1,
Ilegeneradores,-1,
"Agasalho hem
pequena",-1,
lEra,-1,
ILreuco,-1,
Gazeta,-1,
Pereira Ii,-1,
Santa Ireneial,-1,
Nunen,-1,
Torre dourada,-1,
estrada de Amizade,-1,
Palacete inaccessivel,-1,
padre Subir,-1,
lucta,-1,
Ridiculo,-1,
Terceira,-1,
Clerigo,-1,
Sil,-1,
Santa Revela,-1,
"Li por Oliveira
1I0",-1,
Jesuita,-1,
Casal Novo,-1,
"m pas-
sadico dc traves",-1,
Cumaras,-1,
Sobe,-1,
i varanda,-1,
Inc,-1,
elvira,-1,
almofada,-1,
ilha dum carniceiro,-1,
Andar de Santa Energia,-1,
Poeueto do tia Quartel,-1,
alo Mendes,-1,
Africa,-1,
Torre reprehendeu,-1,
allectuaoso,-1,
loche azul,-1,
Jardim,-1,
Ilha,-1,
Walter,-1,
Lazareto'-,-1,
branca0,-1,
MIL1.T CA  RWIIER,-1,
abrazaa,-1,
Invejas,-1,
Mlarte,-1,
Goneal,-1,
Toledo,-1,
Pinheiro,-1,
Feliz,-1,
Coitado,-1,
rua das Vendas,-1,
bocca d alegre,-1,
colpadre,-1,
ba,-1,
l'ara,-1,
Alvaralhio,-1,
Ias,-1,
d'essa rua de Bayio,-1,
n'um gesto d,-1,
Vermelha,-1,
Largo do Chafariz,-1,
Largo d'El-Rei,-1,
d'Aellim,-1,
almcjira,-1,
mettc,-1,
cothanheiru,-1,
bre,-1,
"Se-
ricas",-1,
sobesahir,-1,
Largo do Chalariz,-1,
"HAMIIIE
de Humilde",-1,
uarmaraln,-1,
valla,-1,
Cuvalleirista,-1,
deseubrulhes,-1,
mur,-1,
--Vi DEus Grande d,-1,
Portugueza...,-1,
II.STRECH,-1,
Barrole,-1,
Afian-,-1,
vintcml,-1,
Velho...,-1,
DIVIS,-1,
"Gra
Ila",-1,
Freguezia,-1,
io-Mans,-1,
Bras,-1,
"in-
Quinta",-1,
Madeira,-1,
a3,-1,
Sonhaste,-1,
pa,-1,
Politica,-1,
Socega,-1,
algcmado,-1,
"IAIES
elle",-1,
Bica-junta,-1,
Nimes,-1,
ay Resto-,-1,
Iamires,-1,
Tende,-1,
melania,-1,
Alcova,-1,
Almocei,-1,
nenhua,-1,
HWIIIE,-1,
du Loleria,-1,
Sala-o,-1,
Ia-,-1,
"Espi-
gal...",-1,
Iaoscrlinre,-1,
S. Francisco,-1,
Itsa,-1,
desgragal,-1,
Ilereules,-1,
Expediao dos Pardais,-1,
Corte,-1,
Cil,-1,
Governo,-1,
Fraqueza,-1,
E8,-1,
Parada,-1,
"pedra do jardim
debaixo",-1,
u Torre,-1,
portinha verde,-1,
"Iicgcne-
adores",-1,
"Fidalgo da Torre Mette
o Cavalleiro",-1,
Is,-1,
Palacete dos fidalguissimos HBarrlos,-1,
Fiada,-1,
Cascaes,-1,
sevilha,-1,
Atravez,-1,
terraco do jardim,-1,
aco,-1,
Justiga,-1,
aquella noite de Castello,-1,
Torre cra ois,-1,
IL.1,-1,
pArto,-1,
Diabinhos,-1,
Coragem,-1,
Phuarmacia,-1,
desse-1,-1,
Fl-Sei,-1,
Novellia,-1,
sequito,-1,
Bayaiot,-1,
"Visconde de
Rio-Manso",-1,
magro0,-1,
fcrvuru picante,-1,
Castella,-1,
Christaos,-1,
In'ensinava,-1,
peonage,-1,
Futuro,-1,
Creia,-1,
estrebuchaudo,-1,
krudicio,-1,
pessiuamentel,-1,
"IRRIS
po",-1,
"Conselhos do
Banco Ilypotluecario:-e",-1,
Senhora,-1,
noutra,-1,
io passeio,-1,
cuo,-1,
alpes,-1,
tratira,-1,
Eleiciol,-1,
Oiro Gouveia,-1,
Nwvella,-1,
lado0,-1,
"Goncale
n'um rijo branca",-1,
"Largo d`Fl-
ei",-1,
Pae,-1,
Inagnilicos,-1,
Enleio,-1,
souto de azinheiros,-1,
Leio,-1,
"Pinhal
de Estoevinha",-1,
Cellas,-1,
ILouatasl,-1,
Prados,-1,
Ilomnem,-1,
Suevo,-1,
caevas,-1,
Casa do Comercio,-1,
sas d'Amarante,-1,
Orgulho,-1,
n Snr,-1,
Cantapedra,-1,
pre rijo,-1,
genebra,-1,
Mindello,-1,
ancioso,-1,
Chatarizo,-1,
Assembl da Villa,-1,
Vivaonle,-1,
jejltt,-1,
Bonito,-1,
Sanehes lUcena,-1,
Assembleia,-1,
Vcneza,-1,
Galeria,-1,
Sim Mas,-1,
fundia,-1,
Idiota,-1,
"Portolla ai
TOrre",-1,
Nerenos,-1,
etu,-1,
Mionsieur,-1,
Aos,-1,
"botoes das
caldas",-1,
Iecesvinto,-1,
"rehentar dum
mnorteiro",-1,
Ihe,-1,
Conselheiro Costa Barroso,-1,
Popula,-1,
Constantinopla,-1,
"como6r  lisboa
ce moderno",-1,
Porque portugal,-1,
lumbeetm,-1,
Monsieur,-1,
Guiio,-1,
Nua,-1,
"Los
ra bustardo",-1,
valle co,-1,
pallido,-1,
b)as,-1,
Barriolo,-1,
cstantosinha,-1,
Castello de Santa Prendia,-1,
Rel de Fraca,-1,
Torre i,-1,
Temerario,-1,
idealisaa,-1,
ILI.II,-1,
cuealtnado,-1,
Torre...,-1,
Assem-,-1,
"Joaquim da
Ca",-1,
U SIM1ClhS  cRian,-1,
Rio Gouvela,-1,
Hljlya-Ca,-1,
Alento,-1,
dUro,-1,
Arcada,-1,
l,-1,
Pegas,-1,
CUlII,-1,
cnveniencia,-1,
Cavalleiro-Caminhava,-1,
Rio Velho,-1,
collo,-1,
Torto,-1,
"Torre
Vagarosalntt",-1,
ilha da Camisola,-1,
"pa pu-
blica",-1,
Principe,-1,
Concelho,-1,
ascorosa aventesma,-1,
latejado,-1,
Entao,-1,
bigodeira,-1,
Tado,-1,
d'essa,-1,
Assigna,-1,
Mmniciro,-1,
Ave-Maria,-1,
Sonhorio,-1,
Hlihecira do Coice,-1,
tRonco,-1,
baix,-1,
socegae1 Velho,-1,
I)as,-1,
egua,-1,
Filhos,-1,
"t
pereira",-1,
Thessalonica,-1,
Joaquim da pArte,-1,
Meninas,-1,
lio-Manso,-1,
Rei de fRanceza,-1,
d'Africa,-1,
Iiscutal,-1,
Fidalgo la Torre,-1,
expressaes,-1,
Snr,-1,
vulgurisar Portugal,-1,
Torre de I. Rtires,-1,
gloria,-1,
"Santa MIa-
ria da Tarde",-1,
l'poder,-1,
tiro,-1,
Obra,-1,
Alecmtcjshla,-1,
Toreiro-hnne,-1,
"com-
ro vernelh",-1,
Famosos,-1,
Gutiorres,-1,
"Mendes
Hamires",-1,
Colo-,-1,
lussia,-1,
Vagarsalnclie,-1,
Ilamueente,-1,
Gunal,-1,
d'Abril,-1,
hervaeal,-1,
formoso Leonel,-1,
Conforto,-1,
Troixedo,-1,
cha-,-1,
Barroso,-1,
Barro belgica,-1,
irm,-1,
Ina,-1,
IILILETIE CASA D IIAMIIIS,-1,
lEis,-1,
Alem-gloria,-1,
Aflnsinos,-1,
labutava,-1,
Vigario Geral,-1,
Diga,-1,
Oh,-1,
canvivia,-1,
sahi,-1,
versOs,-1,
En pesco i,-1,
Vidainhos,-1,
Tructesindu,-1,
S. lento,-1,
Villico,-1,
copo0-,-1,
Jose Mendonca,-1,
bom rcndeiro,-1,
Atravcs,-1,
ripiado,-1,
min,-1,
Formosa,-1,
Filho-,-1,
Loleria,-1,
Ioemela do Tio,-1,
adeanta,-1,
Iicillima Torre,-1,
Erguera,-1,
Iitol,-1,
Ilalsuas,-1,
Case,-1,
Cintra,-1,
bAnco Ilypotheca-,-1,
d'estanho,-1,
Palacete,-1,
Ccrqueira,-1,
"nOITES
b",-1,
Caramha,-1,
Torre de ID,-1,
Alto,-1,
Toi,-1,
p6de,-1,
Ihraganeas,-1,
Santa Maria de Craqutde,-1,
melaneholia,-1,
Go-,-1,
relogio-de-Sol,-1,
berou,-1,
Iiosa,-1,
"MAnoel
Duarte",-1,
N6s,-1,
Lucena,-1,
conversando0,-1,
l.arg,-1,
surgiain,-1,
illlela carta,-1,
benta i sahida,-1,
Iastardo,-1,
rua das Ptgas,-1,
Leves,-1,
Certesa,-1,
Chafariz...,-1,
sahiu,-1,
"Bra-
vaes",-1,
Encolheu,-1,
"Ie-
generadores",-1,
nio alvorolar,-1,
Tructesiutdo,-1,
Iaradiula,-1,
estrada le Conde,-1,
illa-,-1,
c1,-1,
divinamentel,-1,
Silves,-1,
lha,-1,
Alvaralhao,-1,
"murm-
rou",-1,
"valle
da lisa",-1,
prado dAria,-1,
FE,-1,
AfIonso,-1,
"Santo-
inho loreuo",-1,
adrcsilva,-1,
Folhas,-1,
Tretesinio,-1,
a;baixa politica1 de lPortuggab,-1,
Faces,-1,
Civil,-1,
a4pa-,-1,
Lugar,-1,
vae elle,-1,
IILILITIE,-1,
Catharina da Russia,-1,
llosa,-1,
"Ie-
generadores realisassem",-1,
tardes,-1,
v,-1,
Paris,-1,
Intao,-1,
Pintainhan,-1,
monte c valle,-1,
Portolla,-1,
immensissima,-1,
"valle estreito dc Canta-Pedra: Lo con
Im",-1,
Poemelo,-1,
Conecelho,-1,
RAMIIIES,-1,
Torres,-1,
Culcalu,-1,
cautella,-1,
Usava,-1,
A Reliquia,-1,
Pena,-1,
lLop0,-1,
Synonieo,-1,
I(6,-1,
Barrilo,-1,
II.ESTE,-1,
Torre Vidveirinha,-1,
requehro,-1,
"varanda nem-
ravel",-1,
"z-a-
L-",-1,
"grog
Rio",-1,
tntcndra,-1,
ut vozeria,-1,
Paes,-1,
IncSI10,-1,
Pretas,-1,
desolagio,-1,
desenrolira,-1,
lmperatriz,-1,
Audrcsinho,-1,
rio l,-1,
Vendia,-1,
d'arvores,-1,
palmas,-1,
Torre de l. Hamiresns,-1,
Sorriso,-1,
Furia,-1,
Santa-correia,-1,
Praia,-1,
apelrechar,-1,
porteira,-1,
"IYIIHES
y0",-1,
Iibeiinh,-1,
Moendo aes,-1,
"Santa lIvre-
ncia",-1,
Crimine,-1,
Sao,-1,
Tempos,-1,
opprime,-1,
Cellas l ull,-1,
grduch,-1,
Pulo,-1,
Salgadeira,-1,
Cruz,-1,
Gongcalo Mendes,-1,
u revolto,-1,
omhebid,-1,
Videirinln,-1,
coraci nio,-1,
Guelos,-1,
Torras,-1,
mattagal,-1,
lnveneao,-1,
Patriotismo,-1,
Lisboa...,-1,
Paio,-1,
Principes da Christandade,-1,
Ol,-1,
Mel-,-1,
"cancelle
do",-1,
IAMIILS,-1,
Costa ue,-1,
Chronica,-1,
coniroversia,-1,
macedo,-1,
Mosteiro d,-1,
N'esse,-1,
Iaeo,-1,
taberna,-1,
Iructesindo,-1,
Mathildes,-1,
Iagoas,-1,
vczeiro,-1,
Gonalol,-1,
Delegado,-1,
N,-1,
IDES,-1,
orla t.,-1,
valIdo,-1,
Moloar,-1,
Craque-,-1,
Car-,-1,
castello de Santa-gloria,-1,
Caso Verde,-1,
t,-1,
"Jos
lBarrulo",-1,
Apanhasse,-1,
Longa-,-1,
IILItSI,-1,
acredito n'esses,-1,
atroar portugal,-1,
Uni-,-1,
qne u la branquuava,-1,
Fazes,-1,
Vidceirinha,-1,
Capital,-1,
Tremendo,-1,
Imagina,-1,
Torre o velho Truclesindo,-1,
Maricas,-1,
penedia,-1,
lEmbra,-1,
"novecentoste
cincoenta",-1,
Gongcalo,-1,
Correu,-1,
"Villa-Clara
de noite",-1,
I'portugal res-,-1,
"Gavonador
Civil",-1,
Y0,-1,
"Historia da
ttminisreo 1'feliz e",-1,
goa,-1,
Til,-1,
"Lisboa
Nem",-1,
cabo d'osso do guarda-sol,-1,
Mlendongcas,-1,
afaga4am,-1,
Irris,-1,
IILLSTIIE,-1,
Esgueirar,-1,
litlerario,-1,
Pires,-1,
Mlohiqtue,-1,
immensos,-1,
Governo Civil,-1,
Juizo,-1,
d'omle,-1,
Fnvelheeeram,-1,
viuva,-1,
Margens,-1,
palma0,-1,
improssiono,-1,
ksfaltato,-1,
i Nio,-1,
PATria-,-1,
passageiro de traves,-1,
n'outro,-1,
Ina V0tudo,-1,
Melodrama,-1,
"ste
rieni",-1,
sujcit calvo,-1,
luzia ut,-1,
catape,-1,
Agarrou,-1,
Doce,-1,
Bonita,-1,
"Torre
rostituida",-1,
Oliveira...,-1,
"Solar de Santa Ironia-resistente como elle s for-
tuas",-1,
i Saia leonor,-1,
legoas,-1,
So6,-1,
Monacal,-1,
Acaha,-1,
barrigrudo,-1,
"ca-
minho",-1,
Aiionsinos,-1,
tornzello,-1,
mascula,-1,
Iodosas,-1,
--Oh Snr,-1,
Dezembro,-1,
Ponte,-1,
Santa thereza,-1,
Funda,-1,
nio alludamos,-1,
I'olhe,-1,
"Fidalgo da
Torre",-1,
sublerraneol,-1,
tra,-1,
Des,-1,
Impress,-1,
sulrecasac nova,-1,
Inadava simp,-1,
Crispa,-1,
"Cidade
nis",-1,
Mlacheque,-1,
"rua das so-
brancelhas",-1,
SC Io,-1,
"botica
do Pires",-1,
Dona-em,-1,
Idiotia,-1,
Te0,-1,
inleressnd,-1,
Vida-na,-1,
Janeiro,-1,
poeira;-e,-1,
Lousadas,-1,
Cunha,-1,
serio,-1,
Aleava,-1,
i cons0-,-1,
Linho ...,-1,
des Ramires,-1,
ILI.STIA,-1,
Jos,-1,
"ue nio der-
ribara",-1,
Contraria,-1,
