cluster,elem_0,elem_1,elem_2,elem_3,elem_4,elem_5,elem_6,elem_7,elem_8,elem_9,elem_10,elem_11,elem_12,elem_13,elem_14,elem_15,elem_16,elem_17,elem_18,elem_19,elem_20,elem_21
256.0,Iivrmo,cucar,Car-,irmo,Carmo,carnaal,,,,,,,,,,,,,,,,
257.0,solidao do gahinete,insinuacao do lilho,csa do harao de Tavares,estdo do discipulo,mesao do caeie,deseer do carro,debaiso do harrete turco,,,,,,,,,,,,,,,
258.0,licava,Applicads,supp0r,supplica,exemplilicar,suppz,,,,,,,,,,,,,,,,
259.0,Mntonia,Antoninha,Antonia-,Antonit,Antonial,Santo Antonia,Antonia,rua de Santo Antonia,Quanda Antonia,Antonia resmung0u,Antoni,Mntonin,,,,,,,,,,
260.0,Conduzanol-ts,escondid,condiges,coniescondi,"d desconhe
cid do haile",,,,,,,,,,,,,,,,,
261.0,Cnrlos-raparign,esigira-lho Cnrlos,"Oral
Cnrlos",Cnrlaos,Ccnrlos,"Avia-tol
Cnrlos",Cnrlos.-,Cnrls,"partide de
Cnrlos",Cnrlos,,,,,,,,,,,,
262.0,rimeira vista,i vista,ci visivel,Boa Vista,Foz,,,,,,,,,,,,,,,,,
263.0,Desejava,Sejaem,ehsejo,"eja
lr",naem,,,,,,,,,,,,,,,,,
264.0,eseriplorio,Eseri,serio tam-,Mogo deois le eseripls,misericordia,desertara,eserint,seri,Seri,,,,,,,,,,,,,
265.0,tdever d,ieverendo Jaclson,Lso,Verei,clsa,,,,,,,,,,,,,,,,,
266.0,Josefinha,Joselinha,Joslinha,Josefih,,,,,,,,,,,,,,,,,,
267.0,L'cii,"cii
nho",cii,,,,,,,,,,,,,,,,,,,
268.0,Whitestonel-,lestone,Whiteslane,Whitestone-,eston,cssa Whitestlone,Whi,Whitesonee,itesl,"Crlos
Whitestone","Whitestone acci
tuva",Miss Jenhny Whitestone.l,,,,,,,,,,
269.0,Inquie,iietaro,inquietaao,inquietagao,inquietaco,,,,,,,,,,,,,,,,,
270.0,Etou,tou:-,,,,,,,,,,,,,,,,,,,,
271.0,ILogo,Ilouve,loueuru,suve,mtilo,,,,,,,,,,,,,,,,,
272.0,Ilns,ilns,,,,,,,,,,,,,,,,,,,,
273.0,Ierreir,harreirt,"barreira dos
nostradores",Terreiro,,,,,,,,,,,,,,,,,,
274.0,somno,comn consieriicio,"comn
trenor",comn,recomnpens,comnmentou,,,,,,,,,,,,,,,,
275.0,Fii,"g
in fii","ce
in cnipatrioa",,,,,,,,,,,,,,,,,,,
276.0,proseygli,provts,PROI.OG0,procuremoes,process6,proeuse,,,,,,,,,,,,,,,,
277.0,sal-o,Conagral-o-hao,gralidio,"re
hao",,,,,,,,,,,,,,,,,,
278.0,mdde sgeia,Seia,passeiar,seia,,,,,,,,,,,,,,,,,,
279.0,Descansa,Descim,descbrir,"oe
nrir",descohrir,haviai recrudescilo,descvolerta,,,,,,,,,,,,,,,
280.0,cubega,cabega,cabeg,cabegt,,,,,,,,,,,,,,,,,,
281.0,Ihula,vist,Vistula,Tul,Istnc,,,,,,,,,,,,,,,,,
282.0,atmospnhera,nossa atmosphera,nossa casa,,,,,,,,,,,,,,,,,,,
283.0,XXXVILI,Vil,XXVIl--,,,,,,,,,,,,,,,,,,,
284.0,indulgencin,impavidez,evidente-,antecedencias,ul vidlencia,conseqencia,inlelligencia,Prwvidencia,nna impertinencia,Itncia,emt om conlidencial,conlidencia,tl maneira os olhos i evidencia,,,,,,,,,
285.0,"Ohl
ra um horrao",Ohl,,,,,,,,,,,,,,,,,,,,
286.0,pos g,ms g,sih -s gg,,,,,,,,,,,,,,,,,,,
287.0,situages la vidae,situages,situagio,,,,,,,,,,,,,,,,,,,
288.0,Simphireol,Iytire,"gg
nGii iiin  iire",vires fazt,Pirecen,Ire,bire,Rire,Yorkshire,Pires,ireen,,,,,,,,,,,
289.0,Ite,iterroleu,Jupiter,biter,diter,,,,,,,,,,,,,,,,,
290.0,contfavm en Mr. Riehard Whiestone,Mr. Richrd,Mr.,Mr. Richarl Whites-,,,,,,,,,,,,,,,,,,
291.0,Iosses,Iossel,Iossc,"elle nio
Iosse ingle","Iossel
-- Nio",,,,,,,,,,,,,,,,,
292.0,Yae,Yael,cnraelio,,,,,,,,,,,,,,,,,,,
293.0,aliur los,lIur-he,,,,,,,,,,,,,,,,,,,,
294.0,ais Iagrimas,Iagrimas,s Iagrimas,"Ests
lagrimas estavain",lagrimas,,,,,,,,,,,,,,,,,
295.0,cad momcnto,Qunnto,Nto,"eg
nto",Sinto,Emquinto,,,,,,,,,,,,,,,,
296.0,NAMILIA INGLEIA,AILIA INGLEZA,FIMILIA INGLRZ1,"PIILIA IRGLZIA
ms",NAMILIA INGLEZA,YA1 AYILIA INGLEZIA,FYILIA INGLEZA,"MA NAMILIA INGLZA
embarago",MA YILIA INCLREA,"UY AYILIA INULEA
annes",FANILIA IHNGLEZA,"AYILIA INGLEZIA
I77",AILIA INGLEZIA,MA AMILIA INGLEZIA,AILIA INGILRZ2A,LA PAILlIA INGLEIA,PAIILIA INGLEZA,,,,,
297.0,posla,Aposlo,Raposo,Aposlemosl,doulor Raposo,,,,,,,,,,,,,,,,,
298.0,iri,Irins,"u2-
recairi",virinde,,,,,,,,,,,,,,,,,,
299.0,doro,loucador,loucurs,,,,,,,,,,,,,,,,,,,
300.0,Mlr,emlra,,,,,,,,,,,,,,,,,,,,
301.0,oniindo tamhem,Tamhem,tmhem,tamhem,,,,,,,,,,,,,,,,,,
302.0,Manoel-continuou,Continuam,Continuoi,Manoel-continuou Jenny.-Eu,Continia,,,,,,,,,,,,,,,,,
303.0,iara,Iar,Prara,Iara,,,,,,,,,,,,,,,,,,
304.0,aum magusto,uue,Aguia,aguia,Aguia d'Ouro,,,,,,,,,,,,,,,,,
305.0,"pas-
saa",as-,Mas-,,,,,,,,,,,,,,,,,,,
306.0,ci cm,Cni,sos cnivas,umi cni,Ci cn mh diloo,,,,,,,,,,,,,,,,,
307.0,qte dte,qte ji,qte,,,,,,,,,,,,,,,,,,,
308.0,cncella do porlal,tebaraen ias porla do seoa,pore,porlnt0,porlta,Porlo,,,,,,,,,,,,,,,,
309.0,canna,Nao,gnnao,,,,,,,,,,,,,,,,,,,
310.0,ue yron,Ronpia,copia,,,,,,,,,,,,,,,,,,,
311.0,Concordo,Recordo-me,Ponco,,,,,,,,,,,,,,,,,,,
312.0,Amicus,discuss6es,cus,Escute,Agort escullo0,Escusdo,Escuso,,,,,,,,,,,,,,,
313.0,desviei,Desvie,,,,,,,,,,,,,,,,,,,,
314.0,licenee,Feliz,Felice Romani,Estai romantico,,,,,,,,,,,,,,,,,,
315.0,coitadiuh,Coitadol,Coitadal,Coitado,Coitadol Fez-me,,,,,,,,,,,,,,,,,
316.0,beatifica idiotia,justificacao,sacrificr,comensacao,ficaa,justilicaao,,,,,,,,,,,,,,,,
317.0,esuecer,appreheisao,Ivorecer,apprecer,preceu,appetecer,,,,,,,,,,,,,,,,
318.0,Manool,Manol,Muanool,,,,,,,,,,,,,,,,,,,
319.0,Brainsl,rains,"se-
guid Mr. lrains",Traida,,,,,,,,,,,,,,,,,,
320.0,havinm,chavena,"j
maven",,,,,,,,,,,,,,,,,,,
321.0,hobro,sobresalt0,fobre,Pobre,tremnul de sobreslt,,,,,,,,,,,,,,,,,
322.0,soeeg,voes,soes,apprehensoes l,,,,,,,,,,,,,,,,,,
323.0,maes,chaes,caes,aes,"aes
ruaS",Elaes-,"ancii
daes",,,,,,,,,,,,,,,
324.0,docurt,Purte,prte,qurto,,,,,,,,,,,,,,,,,,
325.0,Iniar,irginia,ainia,ne opinia .es,,,,,,,,,,,,,,,,,,
326.0,anbs,tanben,,,,,,,,,,,,,,,,,,,,
327.0,heheu,hehel,,,,,,,,,,,,,,,,,,,,
328.0,lorge IY,Iorgas,Iorga,porgao,co Iorga,,,,,,,,,,,,,,,,,
329.0,Sio,disio,"pa proisio'et ey ygege;g
i nspdss oin inteligencia de",Isio,,,,,,,,,,,,,,,,,,
330.0,Iiallas,Iallar,Iallava,Ialla,iallaria assini colle,Iallira,,,,,,,,,,,,,,,,
331.0,exaniinando,uando,Ficando,"abando-
nar",pe mando-me,,,,,,,,,,,,,,,,,
332.0,Imais,rmais,Demais,"maise
rmpto",,,,,,,,,,,,,,,,,,
333.0,ruhot de fuces,olhr de Mlaoel,uem cr de ros,corpo de menor vul,,,,,,,,,,,,,,,,,,
334.0,d Inglaterral,Inglaterra,lateraes,noya terra,Inglalerra,Inlaterra,,,,,,,,,,,,,,,,
335.0,Quasi,quasi tao desgradvel,uasi,Uuas,asin,,,,,,,,,,,,,,,,,
336.0,Irada,Adas,Ces:-hradava,mods:-Ah,,,,,,,,,,,,,,,,,,
337.0,"Cam-
panhai",Campanha,Cmpanhai,Cimpanha,Iespanha,,,,,,,,,,,,,,,,,
338.0,acges,acgo,acgao,secgo,,,,,,,,,,,,,,,,,,
339.0,Poetien,IENY,cduscienecin,nienas,"pud.l
ii-i ienn",DOIWIEN0,ien,Iens,tnien,,,,,,,,,,,,,
340.0,vigilia,vigilias ovas,vigilia da vespera,vigilncia,,,,,,,,,,,,,,,,,,
341.0,ensurava,lunravan,,,,,,,,,,,,,,,,,,,,
342.0,meditagoes,agitago,ITA,,,,,,,,,,,,,,,,,,,
343.0,przer,Iazendo,Iazer,iazer,Iazem,Iazer-Ih,,,,,,,,,,,,,,,,
344.0,Zesse,Fazes,"Fa-
zes-me",Zes,zes da,,,,,,,,,,,,,,,,,
345.0,Mgora,Ioram janlalr,Chora,torado,Iora,inplorar,Ior;as,mniorava,,,,,,,,,,,,,,
346.0,rochedo,brochura,chua,,,,,,,,,,,,,,,,,,,
347.0,Imagine,imaginatr,Iagine-sc,,,,,,,,,,,,,,,,,,,
348.0,Toca,sulfocal-0,Creacal-,,,,,,,,,,,,,,,,,,,
349.0,isue,"dt
suu","IBem ves
sue",Tu hon ves ue,,,,,,,,,,,,,,,,,,
350.0,Jenhy,Jenss,Jeny,Jen-,leny,,,,,,,,,,,,,,,,,
351.0,victoria ceri,Victoria,victoria,hiatoria,sye Victovri,Emilid Victorina,Victlor,viclorias,,,,,,,,,,,,,,
352.0,Ouea,oueo in lupula,"Repou-
s0",Poueo,poueo,,,,,,,,,,,,,,,,,
353.0,paouco,Poucns,pouc0,toucndor,,,,,,,,,,,,,,,,,,
354.0,cmnpo,Emn,seunpre,semnpre,senpre,,,,,,,,,,,,,,,,,
355.0,gratidao,"ris-
tocratie","ov gs-
c",,,,,,,,,,,,,,,,,,,
356.0,saha,Creiaml-me,sahes,saher?1 Creia,ahertas2-,,,,,,,,,,,,,,,,,
357.0,julguva,Julgo,,,,,,,,,,,,,,,,,,,,
358.0,Peo0 mis un cousa,ousassen,couo,ngiuss,enouse,couss,couplis,tcousts,uas cousaess,Aous,,,,,,,,,,,,
359.0,honem,Nem,,,,,,,,,,,,,,,,,,,,
360.0,Iclo,objeclo,objeet,,,,,,,,,,,,,,,,,,,
361.0,prima-donna,Ma-,cunprimieto,,,,,,,,,,,,,,,,,,,
362.0,Salles,falle rerade,Falle-he,Iifal,Fallei,falle,valle,,,,,,,,,,,,,,,
363.0,hem dos oulros,oulra,pullulra,,,,,,,,,,,,,,,,,,,
364.0,duid,Nidn,duidn,guidns,vidn,,,,,,,,,,,,,,,,,
365.0,Senhorl-exelamou,"bc da lita senhora soubenos
olonte dte",Senhor,Yenho,Senhorl,senhorl,penhore,,,,,,,,,,,,,,,
366.0,mou Charles,Clarles,harles,Carles,coraeio de Charles,Charles.--,Charlesl,,,,,,,,,,,,,,,
367.0,lem-,Deem-lhe,Teem-me,Tinham-me,obtee,,,,,,,,,,,,,,,,,
368.0,tunnd0,mhund0,Iundo,,,,,,,,,,,,,,,,,,,
369.0,Ionge,Longe,mis longe,,,,,,,,,,,,,,,,,,,
370.0,bocejo,Nocemeee,Wocemeee,,,,,,,,,,,,,,,,,,,
371.0,tcomo,comocio,potco,,,,,,,,,,,,,,,,,,,
372.0,ii d'aqui,l'aqui,Aquila,,,,,,,,,,,,,,,,,,,
373.0,somhra da ramada,homhra,homhro,lemhrasse,,,,,,,,,,,,,,,,,,
374.0,Ilichard,lichard,Iechar,ichiard,Ktichard-e,ichard,ltichard,Erhard,,,,,,,,,,,,,,
375.0,Sao,GGansao,Est livre exspansao,,,,,,,,,,,,,,,,,,,
376.0,alls,Qualicr,Quall,Allyon,,,,,,,,,,,,,,,,,,
377.0,ternee,Stere,Sterne,,,,,,,,,,,,,,,,,,,
378.0,lin-,linl,lin?-,Lininor,oblinhn,linpa,,,,,,,,,,,,,,,,
379.0,"ms lem-
hrnea minhma",Minho,cminho,Areinho,lix de vinho,"ca-
minho",Espinho,Minha,,,,,,,,,,,,,,
380.0,Mrago,cerrago,Mragos,"pe-
dagos",,,,,,,,,,,,,,,,,,
381.0,lehecea,cea,vacea,,,,,,,,,,,,,,,,,,,
382.0,britannic,Mbritannicamente,Kimbri,,,,,,,,,,,,,,,,,,,
383.0,Ioies-,Iies,Ies,iesds,,,,,,,,,,,,,,,,,,
384.0,Giiie,GiG,GGiGiiieesgEg,,,,,,,,,,,,,,,,,,,
385.0,potii d vi,DI IR,di d tl syse,,,,,,,,,,,,,,,,,,,
386.0,Dizia,Izia,"di
zia",izinb,,,,,,,,,,,,,,,,,,
387.0,Iranceza,iransigao,transigao,,,,,,,,,,,,,,,,,,,
388.0,let,collegio,colletle,,,,,,,,,,,,,,,,,,,
389.0,Coni,conidira,idira,,,,,,,,,,,,,,,,,,,
390.0,Iez,Ieza,Irieza,,,,,,,,,,,,,,,,,,,
391.0,sim-respondeu Curlos,corespondeate ae,Socegue --respondeu Cnrlaos,rTesondeu Carlos,Nao-respondeu Carlos,,,,,,,,,,,,,,,,,
392.0,"Siaial Gosto
istol aSaians",praia aqi,naia,paiaia,iaia,,,,,,,,,,,,,,,,,
393.0,Cnludo,Comtudo,Iudo,udo,aiccusudo,,,,,,,,,,,,,,,,,
394.0,Tenho,Venham,Tenha,"pi
nhal",tenp0,,,,,,,,,,,,,,,,,
395.0,ccrt,"sisude in
n'ests","N'ests
crt",,,,,,,,,,,,,,,,,,,
396.0,ITranuillise-se,ElIll,Aquillo,uIl,lLord Mayor,tranquillisar,Auillo,Aqtillo,,,,,,,,,,,,,,
397.0,olle,-aorqlle,clle,lle,,,,,,,,,,,,,,,,,,
398.0,virginaes,"es
tas palavras",lavras linaes,mnos matinaes,mis lings...,,,,,,,,,,,,,,,,,
399.0,maun,Maus,Pausa,Mauoel,,,,,,,,,,,,,,,,,,
400.0,Iilha,lilha fallira,Sevilha,Ilha,tilha,lilha,iilha,,,,,,,,,,,,,,,
401.0,sofis,tcasa,casa.-,tcasn,casl,,,,,,,,,,,,,,,,,
402.0,Dto-e vestudo sohro,sohresir,vsir,Pohre,,,,,,,,,,,,,,,,,,
403.0,cno popular,regularidde,lari,baslari,,,,,,,,,,,,,,,,,,
404.0,India,Incendiar,prelendia,ceompendia,Accendia,,,,,,,,,,,,,,,,,
405.0,peccdo,rerecdo,qereria,oflerecsu,"ae
qrer tzl-o chere",,,,,,,,,,,,,,,,,
406.0,Yal,Troya,Royal,,,,,,,,,,,,,,,,,,,
407.0,sardiniha,vordir snt,ordinirio,,,,,,,,,,,,,,,,,,,
408.0,YXII,L- Eutaa i,XXII-- Eucagao,,,,,,,,,,,,,,,,,,,
409.0,Ieiro,evoeiros,onnheiro,Ieiros,"Lteiro de
cmnnh ue",Mros,Iiros,,,,,,,,,,,,,,,
410.0,nteneles,relesaa,irrelectilas,,,,,,,,,,,,,,,,,,,
411.0,Onte,Ironte,Irontes,Traz-os-Montes,Ironte d'ella,,,,,,,,,,,,,,,,,
412.0,"fe-
hivt","re-
lacio","veg
tacio","re-
sumpcio",,,,,,,,,,,,,,,,,,
413.0,lilha de hlanoel Quen-,Quenlino,Quenlinol Ento,Iilh de Manoel Quenlino,Manoel Quenlino,Mauoel Quenlino,Manoel Quon-,Manoel Quentiuo,,,,,,,,,,,,,,
414.0,"deois de
modesta hesilaio","estado do
z::t",estado,estad6,estaluelas de louga,Estao,Estais,restaheleeiment,,,,,,,,,,,,,,
415.0,Londcs,"lLondresl
Crlos conhuceu",Londres,Andre,londres,l.ondres,Londresl,,,,,,,,,,,,,,,
416.0,alllicta,Gne,pallido,Lidou,"fazendse
pallido --",,,,,,,,,,,,,,,,,
417.0,feic0es,feic6es,eic,,,,,,,,,,,,,,,,,,,
418.0,romer,Imetts,compromette,Promettia,prometta,Prometterei,promess,Promtos,,,,,,,,,,,,,,
419.0,Mnd-a,mnda,Donda,,,,,,,,,,,,,,,,,,,
420.0,Forte,uortc,Fort-,Forumoo,infortuo,,,,,,,,,,,,,,,,,
421.0,inrd,seminre,semipre,,,,,,,,,,,,,,,,,,,
422.0,.ii.g,i.iioca diia ne posatsstr crisds,i.iioca,iia posodin,posatsstr crisds,,,,,,,,,,,,,,,,,
423.0,"pei
gosa",gosavaml,gosar,Iogoso,Ponsard,,,,,,,,,,,,,,,,,
424.0,emquanlo,emquane ue,,,,,,,,,,,,,,,,,,,,
425.0,cn en alterad .-Luz,Terrivol,Inlterr,snlt,,,,,,,,,,,,,,,,,,
426.0,iognac,Advogar,Iogar,Iogem,Iogao,,,,,,,,,,,,,,,,,
427.0,Jennv,lJenny-,sor Jenny,Jenny-,Jvenny,Jenny,Jennys,Jennyl,Jenn,,,,,,,,,,,,,
428.0,Cianos,tunos,Manosl,Falt-nos,Yanos,"vi-exelamou
MIanovel","depoisl
Lfnanos",,,,,,,,,,,,,,,
429.0,chatpeo,chao,patriarchal,chapeo,,,,,,,,,,,,,,,,,,
430.0,Ponti-,"st
aponta-noi",Ponti,u posponto,,,,,,,,,,,,,,,,,,
431.0,laens,vensinar,Vens,Densl,,,,,,,,,,,,,,,,,,
432.0,XXIX-,XXI-0,,,,,,,,,,,,,,,,,,,,
433.0,Ioi injuslo comligo,Comltud,tud,,,,,,,,,,,,,,,,,,,
434.0,temp0,nntemao,constantemenle,,,,,,,,,,,,,,,,,,,
435.0,Ialsas,Hials,Ials,,,,,,,,,,,,,,,,,,,
436.0,r re,"pro-
gresso",luzir,"tentavtm repro-
uzir",ro-,,,,,,,,,,,,,,,,,
437.0,envergohado,Envergonho-me,,,,,,,,,,,,,,,,,,,,
438.0,Iatigada,obrigaes,Obrigado,,,,,,,,,,,,,,,,,,,
439.0,silenio,silenciosa,silencioio,,,,,,,,,,,,,,,,,,,
440.0,Suhiria,acuhir,suhve,suhir,,,,,,,,,,,,,,,,,,
441.0,Coo,pes,pescoo,alusco,,,,,,,,,,,,,,,,,,
442.0,Miuha,camiuho,,,,,,,,,,,,,,,,,,,,
443.0,Catharina,0 othar,lDe,Ctharina,Cntharina,,,,,,,,,,,,,,,,,
444.0,vo alta,Wal-,Walta,,,,,,,,,,,,,,,,,,,
445.0,ilsanens,Nvo,Nvo lcstanent,nent,,,,,,,,,,,,,,,,,,
446.0,miovimento da irna,Irnass,irnao,"Irnass
Intes",irna,,,,,,,,,,,,,,,,,
447.0,llvia,cvia plantu,commovido,movia,movimenlo,ovi,,,,,,,,,,,,,,,,
448.0,qunl,"urata
Nienlini",Qucnlino,Qunlino,qun,Quelino,,,,,,,,,,,,,,,,
449.0,tuarse,quarlo,uarl0,Iuar,,,,,,,,,,,,,,,,,,
450.0,campes,eque,Campo Pequeno,Cmpo Pequeno,,,,,,,,,,,,,,,,,,
451.0,Mavia semre io msee,"Lishos
sio ms",Lishos,,,,,,,,,,,,,,,,,,,
452.0,Mattos,duetto,Promnetto-lho,Girrett,luet,,,,,,,,,,,,,,,,,
453.0,magotva,animago,animacio,animnacaio,,,,,,,,,,,,,,,,,,
454.0,Ihor,Ilores,Ihores,flores,,,,,,,,,,,,,,,,,,
455.0,faga-6,,,,,,,,,,,,,,,,,,,,,
456.0,Doshumano,Anoitece,oor,Umanoite,,,,,,,,,,,,,,,,,,
457.0,Aviutes,gute,ute,cutel,qute,,,,,,,,,,,,,,,,,
458.0,CnrIos,Surio,curiosiade,Furioso,Crios,Irios,irioi,suu irio,,,,,,,,,,,,,,
459.0,i-o ii  esseir,"es
io iiineisi",Vo Ii,io iigi,io  iy.e,,,,,,,,,,,,,,,,,
460.0,Ionilas,Ionito,Bonito R,,,,,,,,,,,,,,,,,,,
461.0,nio traiir,nio tremuila,mao tremula  ehna,,,,,,,,,,,,,,,,,,,
462.0,lenny,hre Jlennyl Es,Jlenny,,,,,,,,,,,,,,,,,,,
463.0,assumptos,Assumpto,Cumpe,ssumpos,,,,,,,,,,,,,,,,,,
464.0,Park Benjain,"es
caparan",parega,Par,Pareee,Pars,,,,,,,,,,,,,,,,
465.0,traa,Itr,attrahir,ditrahi,,,,,,,,,,,,,,,,,,
466.0,olal,tribuhlal,mlal,Mlas,,,,,,,,,,,,,,,,,,
467.0,"bane
mve",Ianel,mlanh,laneand,Manel,Mlanel,morr lane,,,,,,,,,,,,,,,
468.0,forga,esforo,esforga,,,,,,,,,,,,,,,,,,,
469.0,Justnmente ni accasiio,Ientes,"qe
sti daente",Lmenda,matrimonialmente,Yelmente,sala d lrente,iment0,,,,,,,,,,,,,,
470.0,un vulents,"re
sents",apel,apents,Apeidge,,,,,,,,,,,,,,,,,
471.0,"st
ossa",cssa,"pussara
lli",Ilrss,orssa,,,,,,,,,,,,,,,,,
472.0,prr,prr-be,,,,,,,,,,,,,,,,,,,,
473.0,esola,"ameaga
resonar",censolse,Resolsi,resolverit,olss,,,,,,,,,,,,,,,,
474.0,commietier,verao,LL.oH,cseravt,commiserao,Commigo,,,,,,,,,,,,,,,,
475.0,Alguas sas,alguemi,Alguas,,,,,,,,,,,,,,,,,,,
476.0,profanacto,jeecto,nomeacto,Iacto,extincto,,,,,,,,,,,,,,,,,
477.0,Ceia,receiando,receiava,IIaveiam,liavia recelido,,,,,,,,,,,,,,,,,
478.0,Pedra Salgada,algiug,algms,,,,,,,,,,,,,,,,,,,
479.0,Dentro,Entrei,Entron,Detro,,,,,,,,,,,,,,,,,,
480.0,doenle1,Ienle,donzella ingenul,ingenle,repenle,ingenoe,,,,,,,,,,,,,,,,
481.0,igrej,Alegrar,caleg,Alegr-te,hrinca alegre,Alegre,segred,,,,,,,,,,,,,,,
482.0,psni,Iaisnin-,oisni,,,,,,,,,,,,,,,,,,,
483.0,aar-te,Cl-te,Fiz-te,,,,,,,,,,,,,,,,,,,
484.0,Ios.-,Iosle,Iosliz,mis pechiosos,Iosrar,"sg
zigios iniis",Iabios,Ios,"Cnn
Ios",,,,,,,,,,,,,
485.0,Iim,IIm allinete fe,gabinete de,,,,,,,,,,,,,,,,,,,
486.0,"es
sas longas conferencias","pre-
ferencia",ges incoherentes,Incoherencia.as,"TT
A.A.11",,,,,,,,,,,,,,,,,
487.0,"dis
ge",sa es e.,st tuer nis sslcr,"dis
   es",,,,,,,,,,,,,,,,,,
488.0,Entan,Harental,mentaeao,Entaol,Entaio,Entao,,,,,,,,,,,,,,,,
489.0,estendend0,attender,Pretendeu,Estende,,,,,,,,,,,,,,,,,,
490.0,Iacil,PACA,Iaca,acanh,Acahada,,,,,,,,,,,,,,,,,
491.0,Crle,Chwrles,Crles,,,,,,,,,,,,,,,,,,,
492.0,Iormulou,Iormosa,anteriormentte,Iormnulava,iormulr proieets,Iormas,Iormava,Iorm,Iormr,Iorea,Iormular,,,,,,,,,,,
493.0,Ctdo,m(tdo,utdo,,,,,,,,,,,,,,,,,,,
494.0,Digo,dige,Codigo,Diga,,,,,,,,,,,,,,,,,,
495.0,comesinhos,Carlinhos,Cnrlinhos,hos,Mlinho,Crlinhos,,,,,,,,,,,,,,,,
496.0,qttcm,qtte,ttes,,,,,,,,,,,,,,,,,,,
497.0,Ieiuos,afleieao,leiuo,leise,,,,,,,,,,,,,,,,,,
498.0,pergutllas,perguntas2,Iuizal-pergunou-lhe,Perguntara,pergunts,pergunlou,,,,,,,,,,,,,,,,
499.0,trahalhar,trahulhar,Ieulhas,,,,,,,,,,,,,,,,,,,
500.0,Raspail,QUNIN0 AILLCCINAD0,Ail,gail,,,,,,,,,,,,,,,,,,
501.0,hzedume,iscrets,discriminagio,discrelumehte,,,,,,,,,,,,,,,,,,
502.0,Dhae,hae,,,,,,,,,,,,,,,,,,,,
503.0,Ihcidae,tenacidnde,vivacidadt,lcid,esqtecid,,,,,,,,,,,,,,,,,
504.0,Peco-lhes,Msseguro-lhe,Acho-lhe,Ienho-lhe,Peo-lhes,Peeo-lhe,Peo-he,,,,,,,,,,,,,,,
505.0,Iilla,Cosme illis-boas,Iillio,lligim,olliou pr,,,,,,,,,,,,,,,,,
506.0,Interrogue-a,Avintes,interpellaco,intengo6es,interrompia,inter0si,Interetarim,Dinte,,,,,,,,,,,,,,
507.0,Ceeilii,eeilia,Ceeili,Ceeilia,Ceeila,,,,,,,,,,,,,,,,,
508.0,Ils,Sonuiol E,Snuihleld,"Ils
mnuio qie",psiqie,,,,,,,,,,,,,,,,,
509.0,ue  avaler,plalei,alen  po,Suale,Kale-,calel,dale,ale,sinceridale,uale,Sales,vale,,,,,,,,,,
510.0,IIanoel,Mioel,noev,Mlanoel,Procurar hlanoel,Mnoel,Mtanoel,Munoel,Mnnoel,Manoel,Manoel Galveias,,,,,,,,,,,
511.0,bigar-me-ha,bar-me,Di-me,,,,,,,,,,,,,,,,,,,
512.0,Wmnan,rmnanee,,,,,,,,,,,,,,,,,,,,
513.0,faga,,,,,,,,,,,,,,,,,,,,,
514.0,pposicio,posigcoes,mcio,Vicior lIugo,,,,,,,,,,,,,,,,,,
515.0,con isl,hon fada so,con soo,,,,,,,,,,,,,,,,,,,
516.0,Nuda,Ce mis grrids,"lizessen mis
onnoio",Nudn mis,,,,,,,,,,,,,,,,,,
517.0,confianga,Ian-,"cn
fiangea",fianga,,,,,,,,,,,,,,,,,,
518.0,Adivinho-0,adivinhads,Adivi-,Adivinha,,,,,,,,,,,,,,,,,,
519.0,Abre,ILombre-me,Bret-,bre,Pusa.-Molibre,,,,,,,,,,,,,,,,,
520.0,Ouyi,yir,ouyir,,,,,,,,,,,,,,,,,,,
521.0,GGii,"ie
Gii'si s",Gii,iGii  ieo,,,,,,,,,,,,,,,,,,
522.0,kKate,Katel,,,,,,,,,,,,,,,,,,,,
523.0,Melitava,Ialtava,inhalilitava,Fltava,Exultava,,,,,,,,,,,,,,,,,
524.0,estcads,Ests,rpauest,Manifestou-sc,Est,ue est,"est dgtese
fann",,,,,,,,,,,,,,,
525.0,linalenle,iinal,linal do divertimento,linal,,,,,,,,,,,,,,,,,,
526.0,paisaio,saiba,cuuho ais,Terais,Sais,saiut,Gaisgg,,,,,,,,,,,,,,,
527.0,Adoplo-a,Pamplo-,,,,,,,,,,,,,,,,,,,,
528.0,Iilho do snr,lilho,guarto do filho,bilho,Iilho,Iilhs,iilho,Iilh,,,,,,,,,,,,,,
529.0,prue7,Pruth,,,,,,,,,,,,,,,,,,,,
530.0,Emlim,mlim,,,,,,,,,,,,,,,,,,,,
531.0,seeggg,",gEgg","i.6iisie;,eegg,-",eeegg,,,,,,,,,,,,,,,,,,
532.0,la Iti,stistss,siti,Itis,,,,,,,,,,,,,,,,,,
533.0,satisfazeres,pesativa,satisfaeo,,,,,,,,,,,,,,,,,,,
534.0,eoucvelia,Sebastopol,Seliastopol,,,,,,,,,,,,,,,,,,,
535.0,oeeveygg,Ayggg,"g2
GGGGnii.:g
ii i","ggggggg
oiiin",,,,,,,,,,,,,,,,,,
536.0,ce eg ise,cn ise segg,ze s9,nhn io,,,,,,,,,,,,,,,,,,
537.0,uinze,seuia,Meus,meuin,,,,,,,,,,,,,,,,,,
538.0,joelhar,orelha,dauelh,"Es
tou muilo velha",,,,,,,,,,,,,,,,,,
