cluster,elem_0,elem_1,elem_2,elem_3,elem_4,elem_5,elem_6,elem_7,elem_8,elem_9,elem_10,elem_11,elem_12,elem_13,elem_14,elem_15,elem_16,elem_17,elem_18,elem_19,elem_20,elem_21,elem_22
265.0,Américain,l'Amérique,Amérique,,,,,,,,,,,,,,,,,,,,
266.0,Luxembourg,Luxem-,,,,,,,,,,,,,,,,,,,,,
267.0,héclara,léclara,,,,,,,,,,,,,,,,,,,,,
268.0,Maré-,"la Maré-
chale",Delmar,la Maré-,,,,,,,,,,,,,,,,,,,
269.0,Châteauroux,le Château-d'Eau,"Château
d'Eau",Château-d'Eau,,,,,,,,,,,,,,,,,,,
270.0,"se-
maine",horaines,Fontainebleau,Comaing,Comédie humaine !,maine,Lorraine,Demain,,,,,,,,,,,,,,,
271.0,Mpas,Pas,,,,,,,,,,,,,,,,,,,,,
272.0,Louvre,dôme du Louvre,collections du Louvre,Au Louvre,au Louvre,,,,,,,,,,,,,,,,,,
273.0,Corbeil,Desde,corbeillesde,,,,,,,,,,,,,,,,,,,,
274.0,Meurs,Onleur,Fleurs,,,,,,,,,,,,,,,,,,,,
275.0,la Bretagne,Bretagne,kaolin de Bretagne,,,,,,,,,,,,,,,,,,,,
276.0,Hongrie,verier,Négrier,,,,,,,,,,,,,,,,,,,,
277.0,Présentez,Opposi-,Prési-,,,,,,,,,,,,,,,,,,,,
278.0,Jetrottoir,ttrotioir,Troyes,Trocadéro,trot,Proté-,,,,,,,,,,,,,,,,,
279.0,Art éndustriel,Unindustriel,Art industriel,Artindustriel,,,,,,,,,,,,,,,,,,,
280.0,Mare-aux-Est,hé-,Marché,rue du Marché-aux-,Marché-aux-,,,,,,,,,,,,,,,,,,
281.0,Halles,Rappelez,alluma,Allemagne,Allez-,Allemand,Allez,,,,,,,,,,,,,,,,
282.0,QUelquefois,Quels,Quelqu,Queltasde,socques,Lque,Quelquefois,Quelques-,,,,,,,,,,,,,,,
283.0,Frane,créances,Franks,La France,affranchiront,Sois france,la France,Crancé,de France,France,lip-fraoli,,,,,,,,,,,,
284.0,Cupidons,Ledoux,Pidoux,,,,,,,,,,,,,,,,,,,,
285.0,rue Vivienne,Olivier,Vive,Vienne,Vénitienne,Vincennes,Vivienne,vie?Il,,,,,,,,,,,,,,,
286.0,etle,Etle,,,,,,,,,,,,,,,,,,,,,
287.0,Chinois,Bains-Chinois,chine,Chine,,,,,,,,,,,,,,,,,,,
288.0,Précep,Percepteur,l’'examinateur,Docteur,Acceptez,Précepteur,,,,,,,,,,,,,,,,,
289.0,Paraguay,rue Paradis,Paradis,rue de Paradis,Rue Paradis,,,,,,,,,,,,,,,,,,
290.0,Maisait,Maison,Mai-,sais,aimais,maiS,,,,,,,,,,,,,,,,,
291.0,La Maréchale,chaleut,la Maréchale,"Maréchale de l’air
mer",Maréchale n’,Maréchaux,Maréchale,,,,,,,,,,,,,,,,
292.0,jura,curaçao,,,,,,,,,,,,,,,,,,,,,
293.0,Picardie,Pussardier,Dussardier,Dussar-,,,,,,,,,,,,,,,,,,,
294.0,Trois-Rois,Trois-Maries,Trois,Trois-,,,,,,,,,,,,,,,,,,,
295.0,brune,Meune,mune,Lune,Mucune,uneh,,,,,,,,,,,,,,,,,
296.0,Leloir,Matin-,Loin-,,,,,,,,,,,,,,,,,,,,
297.0,Gironalé,Rond-Point,Girondins,,,,,,,,,,,,,,,,,,,,
298.0,oulez,Vous,Voulez-v,,,,,,,,,,,,,,,,,,,,
