cluster,elem_0,elem_1,elem_2,elem_3,elem_4,elem_5,elem_6,elem_7,elem_8,elem_9,elem_10,elem_11,elem_12,elem_13,elem_14,elem_15,elem_16,elem_17,elem_18,elem_19,elem_20,elem_21,elem_22
276.0,d6bordes  o,Bordelaise,Bordelais,Borde-,Bordure,Bordeaux,,,,,,,,,,,,,,,,,
277.0,Gaillon,Chitillon,Postillon russe,chillonnires,Postillon,tillon,place Gaillon,postillon,,,,,,,,,,,,,,,
278.0,Saint-Jacques,rue Saint-Jacques,sAint-Jacques,Jacques,,,,,,,,,,,,,,,,,,,
279.0,Administr--,Ministre,,,,,,,,,,,,,,,,,,,,,
280.0,Marchal,Marc-,Arc,March,Iarchander,La Marchal,march aux Fleurs,,,,,,,,,,,,,,,,
281.0,Choiseul,"rue de
Choiseul","rue de Choiseul.78
L' Ep",rue de Choiseul,,,,,,,,,,,,,,,,,,,
282.0,llamaria,proletaire,proletariat,,,,,,,,,,,,,,,,,,,,
283.0,Quelqu,Quels,Poque,Quelquefois,Bouquet-,frequen,Quelque,Quelquun,,,,,,,,,,,,,,,
284.0,mele,pele-mile,soie gris-pele,poele,pele-mele,,,,,,,,,,,,,,,,,,
285.0,Fr6dic,r6diger,,,,,,,,,,,,,,,,,,,,,
286.0,Poissards,Poissarde,,,,,,,,,,,,,,,,,,,,,
287.0,rue belfort,Fond,rue Bellefond,,,,,,,,,,,,,,,,,,,,
288.0,Somme,Almanach du Commerce,lerins du Commerce,ommne,Merci,Commerce,,,,,,,,,,,,,,,,,
289.0,Bourgogne,bourgogne,,,,,,,,,,,,,,,,,,,,,
290.0,Fred6ric d'ecrire,Frd6ric,Fred6ric,,,,,,,,,,,,,,,,,,,,
291.0,Inquisition,Dictionnaires,Electric,Lection,Fraction,,,,,,,,,,,,,,,,,,
292.0,Lavergne,gne,cygne,Pugne,,,,,,,,,,,,,,,,,,,
293.0,hasta,fastilieuse,Castille !,Pastilles,la Bastille,place de la Bastille,Bastille,,,,,,,,,,,,,,,,
294.0,lointaine;-,"sc-
maine",ain,maine,Lorraine,"se-
maine",Fontainebleau,,,,,,,,,,,,,,,,
295.0,Art,PArt,pArt,Partout,,,,,,,,,,,,,,,,,,,
296.0,tamise,ami.n,amiel,,,,,,,,,,,,,,,,,,,,
297.0,Lesurques,Parquet,turquie,Turque,,,,,,,,,,,,,,,,,,,
298.0,Cham,Champagne,Champs-elles,Champs-,Champs-lilysees,Champs-Eglises,,,,,,,,,,,,,,,,,
299.0,Restez,investi0,seucestochre do,Lestin,ESt-ce,Est,,,,,,,,,,,,,,,,,
300.0,rue Descartes,rue de Laval,rue Souflot,rue de Chabrol,rue de Clerc,rue de l'Empereur,rue Dauphine,rue d',rue de Breda,rue Drouot,rue de Richelieu,rue de Marbeuf,rue Joubert,rue de Fleurus,rue d'Anjou,rue de l'Arcade,rue Duphot,rue de Rivoli,rue Jacob,rue de,rue de Valois,rue des e Mondes,rue du Bac
301.0,farades regulibres des maisons,depute,Chambre des depules,Chambre des deputes,,,,,,,,,,,,,,,,,,,
302.0,largenterie,Paris  Nogent,Nogent,Nogentais,Nogent-sur-Seine,,,,,,,,,,,,,,,,,,
303.0,on276,n27E2,,,,,,,,,,,,,,,,,,,,,
304.0,crmonie,Iront,lironie,Girondins,,,,,,,,,,,,,,,,,,,
305.0,la piece,Pierrot,lithographiecel-bre,piece,,,,,,,,,,,,,,,,,,,
306.0,Tomes,Romeo,Hippodrome,,,,,,,,,,,,,,,,,,,,
307.0,z:::c,c::::::t,z:::::cc-,Ec::::':-,,,,,,,,,,,,,,,,,,,
308.0,Aube,conseil general de l'Aube,l'Aube,,,,,,,,,,,,,,,,,,,,
309.0,Desluuriers,bDe,Deslauricrs,Dulaure,bReslau-,bDeslauriers,Deslauriers,,,,,,,,,,,,,,,,
310.0,Provinciaux,"Trois-Frres-Provinciaux.-
Le Citoyen",Trois-Frres-Provinciaux.-,,,,,,,,,,,,,,,,,,,,
311.0,Greenwald,lgre,Malgre,ngres,La Fougre,gre,,,,,,,,,,,,,,,,,
312.0,cus,M. Dumbrcuse,,,,,,,,,,,,,,,,,,,,,
313.0,geniel,Genre,genie,Enivrez,,,,,,,,,,,,,,,,,,,
314.0,toul,toulon,Boulot,sulon,,,,,,,,,,,,,,,,,,,
315.0,sala l3onne-Nou-,Bourbonnais,Sorbonne,sorbonne,carbonaro,,,,,,,,,,,,,,,,,,
316.0,Pays,le Pays,,,,,,,,,,,,,,,,,,,,,
317.0,Andilly,Morelly,Chantilly,Chilly,Billy,Neuilly,Filly,,,,,,,,,,,,,,,,
318.0,talant,Tals,Atala,,,,,,,,,,,,,,,,,,,,
319.0,martre,rue Montmartre,boulevard Montmartre,Montmartre,,,,,,,,,,,,,,,,,,,
320.0,kaolin de Bretagne,la bretagne,Montagne,Bretagne,,,,,,,,,,,,,,,,,,,
321.0,birmanie,candelabres,Normandes,,,,,,,,,,,,,,,,,,,,
322.0,Bains-Chinois,Bobino,Chinois,,,,,,,,,,,,,,,,,,,,
323.0,HOrtense Bassin,l-bas,Assise,Bassin,,,,,,,,,,,,,,,,,,,
324.0,Barante,Quarante,,,,,,,,,,,,,,,,,,,,,
325.0,lLoris,Lamoricire,Autorit,lhorizon,,,,,,,,,,,,,,,,,,,
326.0,lemire,cachemire,,,,,,,,,,,,,,,,,,,,,
327.0,Brie,pandu,gand,Mostaganem,brigand,,,,,,,,,,,,,,,,,,
328.0,avaitrecu,.'etre,-  Trente-sept,pltre,tre,v0tre,,,,,,,,,,,,,,,,,
329.0,Chevalier,Peaux-Rouges,"Chevalier
de Maison-rouge",Moulin-Rouge,,,,,,,,,,,,,,,,,,,
330.0,"port
Maillot",Nimporte,"porte
Maillot",,,,,,,,,,,,,,,,,,,,
331.0,Leurs,voleurslon,leurs101,meurs?n,leuRs,,,,,,,,,,,,,,,,,,
332.0,Chapeau,-  Tapecz,-  Pas,"chapeletsln
-  Pas",,,,,,,,,,,,,,,,,,,
333.0,Conference,Intelligence,fayence,Regency,Regence,,,,,,,,,,,,,,,,,,
334.0,d Espagne,d'Espagne,l'Espagne,musee espagnol,Espagnole,Espagne,Agneaux,,,,,,,,,,,,,,,,
335.0,Insucc,Anmoins,Vins,nins,medecins,,,,,,,,,,,,,,,,,,
336.0,Colons,Colosse,Colot,,,,,,,,,,,,,,,,,,,,
337.0,Allard,Fallait,Allait,,,,,,,,,,,,,,,,,,,,
338.0,Sene--,notre Senecal,Senecal,Seneca,,,,,,,,,,,,,,,,,,,
339.0,Praslin,Ili,Berlin,Ilina,tina,,,,,,,,,,,,,,,,,,
340.0,nice,Clubstick,Jusqu,Injustice,,,,,,,,,,,,,,,,,,,
341.0,Incal,Emball,Sncall,,,,,,,,,,,,,,,,,,,,
342.0,Sphinx,A-t-On,le Rhin,rhin,rHin,le rhin,,,,,,,,,,,,,,,,,
343.0,mlancoliques,Briques,"musique20
L' i",fabrique,Esthtique,pique,Belgique,,,,,,,,,,,,,,,,
344.0,Cerfs,Encercl,lons i cercle dor,Cercle,,,,,,,,,,,,,,,,,,,
345.0,Tisserie,serieux,"Tui-
lerins",serin-L,Catherine,,,,,,,,,,,,,,,,,,
346.0,c0te de Chilly,"au-
tre c0te",la tlc,"au-
tre c0te de la table",,,,,,,,,,,,,,,,,,,
347.0,ME arrondissement,Rond-Point,l a,NIl arrondissement,,,,,,,,,,,,,,,,,,,
348.0,soleil,le soleil,Et1,,,,,,,,,,,,,,,,,,,,
349.0,Arabes,Niagara,Marathon,Lara,Balaruc,,,,,,,,,,,,,,,,,,
350.0,Rentrons,Boutron,trot--,Troyes,Trone,,,,,,,,,,,,,,,,,,
351.0,alluma,Fallu,,,,,,,,,,,,,,,,,,,,,
352.0,"boulevard des
capucines",boulevards des Gobelins,"boulevard sen
lait vide",boulevard de luI0pital,Boulevard,bouleversa,,,,,,,,,,,,,,,,,
353.0,pont de la Boucherie,pont de Charenton,pont de la Concorde,place de la Concorde,,,,,,,,,,,,,,,,,,,
354.0,iFremer,Ohe l,boheme,Boheme,lBoheme,,,,,,,,,,,,,,,,,,
355.0,Svres,Presles,President,Presi-,prelres,Pressel,maitresse1,Presse,,,,,,,,,,,,,,,
356.0,ssouvit,vOus,usl,souslc,,,,,,,,,,,,,,,,,,,
357.0,ebahi,-  Bristol,-  Bah,,,,,,,,,,,,,,,,,,,,
358.0,-  Bien,Combien,BIef,bien376,,,,,,,,,,,,,,,,,,,
359.0,les triers,fier,Piliers,Poitiers,scne,gcnevriers,,,,,,,,,,,,,,,,,
360.0,Ablon,blonde l,,,,,,,,,,,,,,,,,,,,,
361.0,accoudes,moscou,coucou,,,,,,,,,,,,,,,,,,,,
362.0,Moyens,Le Citoyen,Citoyen,Citoyen tonne,Citoyens,,,,,,,,,,,,,,,,,,
363.0,cambrai,Ambrecicourt,Chambord,dcembre,Chambres,Chambre,,,,,,,,,,,,,,,,,
364.0,Napolon,Apollonie,Apollo-,Napoleon,Napolion,Napol-,,,,,,,,,,,,,,,,,
