cluster,elem_0,elem_1,elem_2,elem_3,elem_4,elem_5,elem_6,elem_7,elem_8,elem_9,elem_10,elem_11,elem_12,elem_13,elem_14,elem_15,elem_16,elem_17,elem_18,elem_19,elem_20,elem_21
269,Cisy?n,Cisy 2,Cisy,,,,,,,,,,,,,,,,,,,
270,mune,lune,,,,,,,,,,,,,,,,,,,,
271,Ilot,Barcelone,Milo,Pilon,Ablon,,,,,,,,,,,,,,,,,
272,Dmbreuse,Ambreuse,Dambreuses,"Daibreuse:10
L",fosse de M. Dambreuse,hotel Dambreuse,Damnbreuse,Dambreuse,breuse,M. Dumbrcuse,,,,,,,,,,,,
273,lip-froid,passage Jouffroy,soufFle,Jouffroy,,,,,,,,,,,,,,,,,,
274,ME arrondissement,NIl arrondissement,Rond-Point,,,,,,,,,,,,,,,,,,,
275,h Martinon,inonle,rue Caumartin,Martinon,tina,,,,,,,,,,,,,,,,,
276,cblouie,Oui,,,,,,,,,,,,,,,,,,,,
277,lugo,tC',Barnais,".,:ak---",Arn0ux,Arntu,,,,,,,,,,,,,,,,
278,Flacourt,Betancourt,Nonancourt,fer n. Nonancourt,,,,,,,,,,,,,,,,,,
279,"cafe170
L",caf,,,,,,,,,,,,,,,,,,,,
280,el,Lavergne,AVez,pave,avez-vou,,,,,,,,,,,,,,,,,
281,Dulaure,Desluuriers,Deslauricrs,gcnevriers,Deslauriers,les triers,bDeslauriers,,,,,,,,,,,,,,,
282,medecins,Anmoins,Institut,Luxe-,nins,Vins,Insucc,,,,,,,,,,,,,,,
283,Marathon,Lara,Niagara,Fit,Arabes,,,,,,,,,,,,,,,,,
284,Sourdun,Pouce,Oury,Pouvoir,Pour,Pour-,,,,,,,,,,,,,,,,
285,l'alc0ve,ulc0ve,alc0ve,,,,,,,,,,,,,,,,,,,
286,lointaine;-,"se-
maine",ain,Fontainebleau,"sc-
maine",maine,Lorraine,,,,,,,,,,,,,,,
287,le Rhin,rHin,le rhin,rhin,Sphinx,,,,,,,,,,,,,,,,,
288,pre Oudry,Poque,pre Roque,,,,,,,,,,,,,,,,,,,
289,l'Amerique,Amerique du Sud,Amerique,,,,,,,,,,,,,,,,,,,
290,depute,farades regulibres des maisons,Chambre des deputes,Chambre des depules,M. des Aulnay,,,,,,,,,,,,,,,,,
291,recemmenf,Flammes,Femmes,,,,,,,,,,,,,,,,,,,
292,Montagne,la bretagne,Bretagne,kaolin de Bretagne,,,,,,,,,,,,,,,,,,
293,Fallait,Allard,Allait,,,,,,,,,,,,,,,,,,,
294,Oudry,Desde,coucou,accoudes,,,,,,,,,,,,,,,,,,
295,eclatsle,Isle,isle,,,,,,,,,,,,,,,,,,,
296,Quelquun,frequen,Quels,A6,Quelqu,Quelquefois,Bouquet-,Quelque,,,,,,,,,,,,,,
297,Champs-elles,Cham,Champs-Eglises,Champs-lilysees,Champs-,,,,,,,,,,,,,,,,,
298,Charivari,Quentin-Bauchart,Chartres,richards,harem,Charte,,,,,,,,,,,,,,,,
299,inUTILE0N sENTIMENTALE,SENTIMENTALE,incATI0N SENTIMENTALE,"naTI0N sENTIMENTALE
-  Allons",commissaire-rieur continuait.5006  L' naTI0N sENTIMENTALE,SENTIMENTS L E,SENT1MENTALE,SE ET1MENTALE,sENTIMENTALE,L'incATI0N sENTIMENTALE,,,,,,,,,,,,
300,Mlurchux,Fecture,Turc,Turcs,,,,,,,,,,,,,,,,,,
301,Amour,G,jura,samoura,,,,,,,,,,,,,,,,,,
302,Halles,laller,salle-des-Istes,lez,Allemagne,Allemand,Allez,,,,,,,,,,,,,,,
303,Combien,-  Bien,v0-,Bientot,aec,bien376,BIef,,,,,,,,,,,,,,,
304,esperance,Franks,Limportance,la france,La France,Lextravagance,la Renaissance,Francois I,affranchiront,Aisance,Franck,la France,pResque france,france,vengeance;-,de France,le France,France,Franchir,ter sa delivrance,,
305,hein,-  Hein,,,,,,,,,,,,,,,,,,,,
306,d'Italie,l'Italie,n1,Italiens,Taliban,Italienne,Italie,,,,,,,,,,,,,,,
307,Iront,crmonie,lironie,Girondins,,,,,,,,,,,,,,,,,,
308,spire,Inspire,l'Empire,Empire,,,,,,,,,,,,,,,,,,
309,cus,Dumersan,perse,Persan,,,,,,,,,,,,,,,,,,
310,chafaud,Cacau,le Bugcaud,Bugcaud,,,,,,,,,,,,,,,,,,
311,"pain l
-  Est",-  Eh,-  Est,,,,,,,,,,,,,,,,,,,
312,Tals,talant,Balaruc,l.,Atala,,,,,,,,,,,,,,,,,
313,rue Transnonain,a20,e Tronche,rue Tronche,,,,,,,,,,,,,,,,,,
314,Picardie,Grce  Dussardier,Dussarlier,Dussardioer,Dussardier,Dussar-,,,,,,,,,,,,,,,,
315,chaquefois,oIs,Fois,,,,,,,,,,,,,,,,,,,
316,Trois-lois,vis-a-vis,Trois-Marins,Tibi,Troisime,troisime,Trois-,,,,,,,,,,,,,,,
317,n L,MI,derriire,Fond de carrire,rir,Derrire,,,,,,,,,,,,,,,,
318,Dant,Bacchante,Pays,Barante,suPplanter,rue Fromanteau,Fromanteau,Quarante,snte,oulrageante,Payante,,,,,,,,,,,
319,Rpublique,Publique,la Republique,l6-,republique,I,Republique,,,,,,,,,,,,,,,
320,Sinical,nice,,,,,,,,,,,,,,,,,,,,
321,Murcchale,Marechal,Mareschal,Mlurchale,Marechale,,,,,,,,,,,,,,,,,
322,PUis,buis,.Puis,Jusqu,Puisquon,,,,,,,,,,,,,,,,,
