cluster,elem_0,elem_1,elem_2,elem_3,elem_4,elem_5,elem_6,elem_7,elem_8,elem_9,elem_10,elem_11,elem_12,elem_13,elem_14,elem_15,elem_16,elem_17,elem_18,elem_19,elem_20,elem_21
198,Club,Trez,Us,ILLUSTRE,Justiça,ILUSTRE,LUSTRE,lusco fusco,,,,,,,,,,,,,,
199,Xo,"collete de seda p'
tou",Concilio de Toledo,"barranco padre-
goso",banco de pedra,"banco de
pedra",,,,,,,,,,,,,,,,
200,Almas,«Cruz das Almas,Cruz das Almas,,,,,,,,,,,,,,,,,,,
201,vae elle,Eleiç,d'elle,ria elle,repellia,"a
elle!","Reles-
vinto",Excellencias,elle,são delle,Belleza,,,,,,,,,,,
202,Cidadelhe,ci,Edade,Humanidade,Meia-idade,Cidade e as Serras,Saudade,Cidade,Realidade,ermida,Novidades,Piedade,Cidadela,,,,,,,,,
203,Banqueta,Moçtabique,Querida,Quero,Qualquer,Explique,Ermigues,Ourique,Queres,Quer,"tanque-
te",— Quem,,,,,,,,,,
204,Levita,Revista do,Sunt Lucryme Revistarum,Ouviste,Revista,,,,,,,,,,,,,,,,,
205,"Fidalgo da Torre es
tella de repente",Fidalgo da Torre chegára,Fidalgo da Torre des,jardim da Torre,"Fidalgo
da Torre","Fidalgo da Torre es
tella",Poço da Esquecida,Olha o Fidalgo da Torre,Deão da Sé,Fidalgo da Torre,"Fidalgo da Tor-
re","Es

ção do Fidalgo da Torre","Fidalgo da
Torre",,,,,,,,,
206,arremettida,mette,metteu,Mette,,,,,,,,,,,,,,,,,,
207,Cêdo,Donas,Doa,Rica-Dona,Monarchia,Dona,tanque redondo,,,,,,,,,,,,,,,
208,convento de S. Domingas,Hespanhoes do Conde de Venavente,Convento de Santa-Brigida de Oliveira,convento de Santa Thereza,Terreiro aquelle sulco de espanto,Convento de Santa Bra-,Ainda de Santa,Villa Real de Santo Antonio,Senhor de Santa,Vontade,Convento de Santa,"U Bento de
wazida",Convento de Franciscanos,"convento de Santa
Cha",convento de S. Bento,,,,,,,
209,Vá,opprime,Nascimento Nacional,ão dos Proprios Nacionaes,Proprios Nacionaes,,,,,,,,,,,,,,,,,
210,Sr. Doutor,Toros,Doutor,Rhetorica,Porto,torcido so-,Tor,Oratorio,Torto,Torn,,,,,,,,,,,,
211,"Penedo

 

da Saudade",escadaria redonda,Ajudado,"cabo do
seu guarda-sol",Arcada,Hospedaria do Gago,lajedo da Arcada,Lavrada,,,,,,,,,,,,,,
212,D'Oliveira,Hospital d'Oliveira,"Oliven-

 

ra",solteiraão,Oliv,Oliveira...,casas d'Oliveira,"Oliveira

São",d'Oliveira,Oliveiras,Oliveira,Iv,"Bispo
de Oliveira",Historia da Sé d'Oliveira,Clarim dºOliveira,Olival,comboio d'Oliven,,,,,
213,ssa,lanára n'essa,triumpho dessa mi-,d'essa,sa d'essa,sa,,,,,,,,,,,,,,,,
214,Portugue-,Portugueza...,Portugueza,Portuguezes,Meia-Idade Portugueza,Meia-Edade Portugueza,,,,,,,,,,,,,,,,
215,Pelestina,"Paes-
tina",Estive,Palestina,,,,,,,,,,,,,,,,,,
216,pagára,"Passára
ahi",Passos,Sás,Passára,Palavras,,,,,,,,,,,,,,,,
217,Douro,Troia,Ironia,"ro-

imo 5",Numero,Fronteiro,"ro-
dedo",Caro,Futuro,virotões,Europa,Ro,Rocio,tiro,,,,,,,,
218,Telegrammas,telegramma,telegrammas,"te-
legrammas",,,,,,,,,,,,,,,,,,
219,Feliz,Feio,FE,feijoal,bofet,,,,,,,,,,,,,,,,,
220,Almoiovar,d'Alvaralhão,Algarve,Alva-do,Almodovar,assoalhar,Alvaralhão,bengalão,,,,,,,,,,,,,,
221,Corin-,gorda,Geral da Corda,Cordel,Corda da poltrona,Corõa,Borda,Corda,Ordens,,,,,,,,,,,,,
222,Chronica,Modifica,Bica,Fica-,Fica,,,,,,,,,,,,,,,,,
223,"Rosina
Rio-Manso","Visconde de
Rio-Manso",Rio-Manso,tio-Manso,,,,,,,,,,,,,,,,,,
224,Fallam,cavallariços,cavallariaça,Caval-,Lancava,Cavallo-,Cavallari,,,,,,,,,,,,,,,
225,canço,creança,Franefort,Bragança,Casa de França,Bemaventurança,Franziu,tança,França,Hotel Bragança,Braganças,,,,,,,,,,,
226,Quan-,Quasi,Quaes,Quan,Emquanto,,,,,,,,,,,,,,,,,
227,Sar,fído da Ariosa,Curiacios,Desvario,Deliciosos,Mariposa,Ariosa,Rios,,,,,,,,,,,,,,
228,Populaça,Opposi,Lopo,Lopo de Barão,,,,,,,,,,,,,,,,,,
229,Cavado,Riba-Cõa,"Riba-
Cavado",Riba-Cavado,,,,,,,,,,,,,,,,,,
230,lanôa,Lanhoscllo,Lanhoso,Vípunhos,,,,,,,,,,,,,,,,,,
231,Pinhal,azinhaga,nhal,bengalinha,Rôtinhas,azinhal,cosinha,Môezinha,,,,,,,,,,,,,,
232,Terras,Terço,Derrava,Enterrei,Guerra-,Bater,desterra,Serras,d'hera,Terra,Cerra,AUSTERA,,,,,,,,,,
233,Torre de Santa Direita,Senhor de Santa Direita,Paço de Santa Direita,Alcova de S.ta Direita,Santa Thereza,Direita,"Santa Al-

 

donça",Castello de Santa Direita,Senhorio de Santa Direita,Paços de Santa Direita,Santa Theresa,Santa-Direita,"Santa
Direita!","Santa
Direita",Honra de Santa Direita,"pos-
santa do Titó",Santa Direita!,Solar de Santa Direita,Santa Direita,,,
234,familia Noronha,U Noronha,Noronhas,Borgonha,Noronha,,,,,,,,,,,,,,,,,
235,"Castello
serviçaes",Castello de Peronne,V'além castello Landim,Castella,Castello Affonso,Castelhano,"castello de
Duello",Castellos,castellã,castellão,castello de prôa,Castello de Santa Prendia,"castello
formoso",Castello,Castela,,,,,,,
236,Flôr,Monsieur,Afli-,Ensino,physionomia,Aflonsino,,,,,,,,,,,,,,,,
237,Largo,Larga,lages,largueza dos campos,"lagar do
Snr","lages do
pateo","anci

ge do Largo",lages do Largo,,,,,,,,,,,,,,
238,"Borda do a
para que",Saia Menor,casa da senhora sua mana...,Copinho da Moleira,ponta da sombrinha,Senhora da Boa Morte!,boa Mi,ava a velhissima historia da castellã,Serra Morena,Senhora da Boa Morte,Coimbra Antoninho Morena,,,,,,,,,,,
239,Vosê,Vossa,Vossé,Nosso,vosê,Vossê,,,,,,,,,,,,,,,,
240,Teixeira de Carredes,"Teixeira de
Carredes","Tecedeiras
Meninas",Acceitei,Tecedeiras,charuteira,cedêra,Tecedeira,Terceira,,,,,,,,,,,,,
241,Costa que S. Es,Resposta,Estacou,Arcos,Costa,Costa Oriental,,,,,,,,,,,,,,,,
242,"ribeira de
Crêde",Hibeibinha,Ribeira do Coice,Mibeirinha,Ribeirinha,Ribeira sobre a rude,bebedeira,RIBEIRO,"Ribeira
do Coiee",Ribeira-,Ribeira,,,,,,,,,,,
243,Academias,Academica,Picadeiro,Abbade de Candeia,Cadeia,eia,,,,,,,,,,,,,,,,
244,Largo El-Rei,Largo d'ElRei,"Largo
dEl-Rei","Largo d'El-
Rei",Largo d'El-Rei,"Largo de El-
Rei",,,,,,,,,,,,,,,,
245,Negocios,Lamego,Pego das Vi-,legoas,Pegas,Pego,,,,,,,,,,,,,,,,
246,A Reliquia,Pereira da Rosa aprendára,Praça da Liberdade,afan da Eleição,Figueira da Voz,"Pereira
da Rosa",Racha do Oiro,Pereira da Rosa...,poeira da lide,Pereira da Rios,pedregulhos d'oiro,Pereira da Rosa,,,,,,,,,,
247,ria da Tarde,Valverde a Craquéde,boina de marfim,"Santa
Maria de Craquéde",Santa Maria de Craquêde,garganta de Lourenço,Santa Maria de Craquede,"pi

rigão de malha","Praça da Pra-
maria",Santa Maria de Craquéde,Santa Maria de Cra-,,,,,,,,,,,
248,Bellos,Cabello,Gallo,Tordezello,bebedo,bella,Mindello,Fgadelos,Bello,,,,,,,,,,,,,
249,Pecado,Pec,Pensadores,Recadoães,Peccadores,,,,,,,,,,,,,,,,,
250,bastos,Post-Escripto,n'este Agosto,Gottoso,Agosto,,,,,,,,,,,,,,,,,
251,Douro e Minho,lamina d'estanho,minho,Minho,Caminho de Ferro,Biscainho,"ca-
minho","d'Entre
Minho-e-Douro","Tres-
Caminhos",Tres-Caminhos,Caminho,,,,,,,,,,,
252,Mertola,petroleo,Perola,perola,,,,,,,,,,,,,,,,,,
253,"cam-
pos de lide",Debalde,"der-
radeiro anno de",Vêde,Dem,devoá,mercê de Deus,Bom Deus,DE,,,,,,,,,,,,,
254,atravez do casarão,do Japão,pedra do jardim,atravez das sen,Jardim,terraço do jardim,Atravez,atravez do jardim,,,,,,,,,,,,,,
255,Russia,lucta,melania,Annitas,Bonita,Italianos,lusidia,phantasia,Lusitania,,,,,,,,,,,,,
256,Marquez do Concão,Duquesa,marroquim,Manrique,Marquez-,Henriques,Porque,Marques,,,,,,,,,,,,,,
257,Moreira,Pereira Brasileiro,"Pereira

va",Cerejeira,Guerreiro,Manoel Pereira,Pereira Brazileiro,Pereira,,,,,,,,,,,,,,
258,Alemtejana,"Alem-
oéjo",Vejo,Alemtejo,Tejo,,,,,,,,,,,,,,,,,
259,entre,Violento,accrescentava,Oriente,Poente,Sentia,& Central,Enternecido,Duzentos,Centro,Regimento,Regente-,Vento,quasi consenti-,Entrudo,Ent,,,,,,
260,Instrução Publica,Obras Publica,Republica,,,,,,,,,,,,,,,,,,,
261,rão das fogueiras,"Governador das Armas d'Entre-
Douro e Minho",soccorro das senhoras Infantas,Paschoal do Quinto-Anno,"Habito

 

das fontes seccas do",Pego das Bichos,"riacho das
Donas",veigas do Monêgo,dynastia d'Aviz,Achas,riacho das Donas,,,,,,,,,,,
262,V-,Sé,sé,,,,,,,,,,,,,,,,,,,
263,Mathildes,Mathilde,,,,,,,,,,,,,,,,,,,,
264,Tenho,Senhores,Sua Senhoria,Honra,Senhora das Candeias,Senhoras Infantas,"Nosso Se-
hor",minha senhora,assenhorearam della,Senhora,,,,,,,,,,,,
265,aclarava,"estrada de Villa-
Clara",Deputado de Villa-Clara,"Villa-
Clara",la-Clara,Hospital de Villa Clara,Villa Clara,"Villa Ca-
ra",laõa,Villa-Clara,,,,,,,,,,,,
266,Russo,Rua,Bruxas,Cruz,Jerusal,Drutos,Ru,,,,,,,,,,,,,,,
267,Avesinha,Venham,Venha,,,,,,,,,,,,,,,,,,,
