cluster,elem_0,elem_1,elem_2,elem_3,elem_4,elem_5,elem_6,elem_7,elem_8,elem_9,elem_10,elem_11,elem_12,elem_13,elem_14,elem_15,elem_16,elem_17,elem_18,elem_19,elem_20,elem_21
244,Deanto,santos,Santo Estevam de Gu-,Santo Deus,Santos,Ai Santo,Santo,Villa Real de Santo Antonio,,,,,,,,,,,,,,
245,Capella,Capelas da Batalha,lapella,Capellão,,,,,,,,,,,,,,,,,,
246,gloria,gria,Sangria,Syria,briria,Loteria,,,,,,,,,,,,,,,,
247,Boa,"Lisboa
elles",Lisboa tres,Lisboa do 5,Lisboa,Lisboa es,,,,,,,,,,,,,,,,
248,polvarinhos,Reisinho,Biscainho,Vidainhos,Coitadinho,Junho,Minho,Pelourinho,Manelsinho,Zésinho,Andrésinho,guardasolinho,Pintainho,Turtesinho,Víduinhos,,,,,,,
249,Jantámos,Moscatel,Mos-,Démos,Formosa,Fazemos,,,,,,,,,,,,,,,,
250,— Para-,Caramba,Para-,Paraiso,Parada,,,,,,,,,,,,,,,,,
251,Ascen-,Nascente,Nascente reappareceu n'um rolo de poeira,accrescentava,,,,,,,,,,,,,,,,,,
252,resoou,Uh,Pires,"botica
do Pires",patrõa Pires,,,,,,,,,,,,,,,,,
253,Diombo,rugio,Íugidio,,,,,,,,,,,,,,,,,,,
254,Mondego,Hotel Mondego,Hotel Universal,,,,,,,,,,,,,,,,,,,
255,penna,Pen,Penedo,Pena,,,,,,,,,,,,,,,,,,
256,Lousada,Cousas,Louças,Lousadas,,,,,,,,,,,,,,,,,,
257,Sancharia,Livraria,charuteira,ucharia,Bacharel,Avê-Marias,Ave-Maria,Encharca,,,,,,,,,,,,,,
258,"capa-

chapou",chapéo alto,chapéo,"chapéo de
palha vermelha",,,,,,,,,,,,,,,,,,
259,socega,socego,Sor,Socega,Socegae,vegatão,,,,,,,,,,,,,,,,
260,bocirinha,Torre Videirinha,Mibeirinha,Immediatamente Videirinha,boeirinha,Videirinha...,Videirinha,Videirinha adeantou,,,,,,,,,,,,,,
261,Torre Gracinha,Gracinha céron,"Oh
Gracinha",Bruscamente Gracinha,Gracinha,"Gra-
cinha",,,,,,,,,,,,,,,,
262,cavallariços,Fallam,valla,Cavallari,,,,,,,,,,,,,,,,,,
263,Romão,commendador Barros,Commendador Romão Barros,,,,,,,,,,,,,,,,,,,
264,Credo,Louredo,Louren,,,,,,,,,,,,,,,,,,,
265,Virotes,Redacções,hombiro,tiro,virotões,Tavira,,,,,,,,,,,,,,,,
266,"es
baixo da",Deão da Sé,Coninho da Moleira,Poço da Esquecida,"Penedo

 

da Saudade",sos da matta,,,,,,,,,,,,,,,,
267,Debalde,assoalhar,Rebate,Lobo,trebalha,Palha-Cã,,,,,,,,,,,,,,,,
268,commis,Commo-,,,,,,,,,,,,,,,,,,,,
269,"Santa Ire-
neia de magoados harpejos","Senhor de Santa Ire-
neia",Santa Ire-,Santa Ire,"Santa Ire-
neia",Santa Irencia,"Adail de Santa Ire-
neia",,,,,,,,,,,,,,,
270,villão,comeco da villa,F,Vil-,Villas,Villar Mendes,Villegas,Villa,Tordesillas,Villico,,,,,,,,,,,,
271,Toledo,Ai Soledad,Soledad,Soledud,,,,,,,,,,,,,,,,,,
272,Guimarães,Aguiar,esguio,Guiomar,anguio,,,,,,,,,,,,,,,,,
273,"pa

impaciencia",Excellencias,fr,edencia,stencia,Venciam,diligencia,genchra,Moguncia,Intelligencia,,,,,,,,,,,,
274,Marte,Rebrte,Côrte,Arte,Quartel,d'Arte,,,,,,,,,,,,,,,,
275,Suecedeu,bebedeira,Tecedeiras,"Tecedeiras
Monicas",cedêra,,,,,,,,,,,,,,,,,
276,veridico,Paços de Severim,Severosa,Severim,erever,,,,,,,,,,,,,,,,,
277,Emtfim,Alemtejana,Vejo,Alem-,Alemtejo,Tejo,Jerusalem,,,,,,,,,,,,,,,
278,Humanidade,Cidade e as Serras,solemnidade,"cidade d'Oli-
veira",Novidades,Cidadelhe,Meia-idade,Cidade,Realidade,,,,,,,,,,,,,
279,"Caval-
Aquella guedelha de trovador",Guede,guedelha,,,,,,,,,,,,,,,,,,,
280,valle estreito,valle muito fundo,valle surde,Calle,valle,Val-,Valle de Josaphat,"Calle ess

esso","valle
de","valle
da Riosa",,,,,,,,,,,,
281,Coudel,Lamello,Unhello,Tordezello,Dellos,Mindello,,,,,,,,,,,,,,,,
282,Casas,Casal Novo,Mul-casada,Iv,casarão,casaes,,,,,,,,,,,,,,,,
283,Baroneza,Leoneses,Veneza,Leonez,,,,,,,,,,,,,,,,,,
284,d'Ultramar,ultrajava,Ultramar,,,,,,,,,,,,,,,,,,,
285,Ulha,mergulhava,Julho,Sôlha,bulhas,,,,,,,,,,,,,,,,,
286,Mamã,Reinos,Reino p,Reino,,,,,,,,,,,,,,,,,,
287,Bayão,feijoal,Feio,,,,,,,,,,,,,,,,,,,
288,herva,Mercado da Herva,a herva,,,,,,,,,,,,,,,,,,,
289,Post-Scriptum,"Mariquinhas
Marges",Mariposa,Opposi,Tipoia,,,,,,,,,,,,,,,,,
290,Re-,"jale-
ca","re-
cuae","Re-
Deltos","re-
gou de louvores",,,,,,,,,,,,,,,,,
291,Voeês,S. Es,S. E,S. Gun-,,,,,,,,,,,,,,,,,,
292,Fictoria,Braz Victorino,"Braz
Victorino",Braz Vietorino,,,,,,,,,,,,,,,,,,
293,Elrei de Leão,d'ElRei,ElRei,,,,,,,,,,,,,,,,,,,
294,Sunt Lucryme Revistarum,Revista do,Revista,,,,,,,,,,,,,,,,,,,
295,quasi historica,"Ministe-
rio Historico",d'Arte Historica,Ilistoria,"quasi
prehistorica",d'Historia,Historia,Histor,rio Historico,,,,,,,,,,,,,
296,"pas-
sadas semanas","Pas-
sado","pas-
sado",Ru,,,,,,,,,,,,,,,,,,
297,Tripoli,magnolia,Oliv,Olival,Camolino,Oli-,Oli,melancholia,,,,,,,,,,,,,,
298,Imagens,Magicas,Imagin,te,Imagina,,,,,,,,,,,,,,,,,
299,!,iola,Mitholog,Physiolo-,Rebolou,Colo-,,,,,,,,,,,,,,,,
300,Racha do Moiro,agoa do regato,Fronteiro,lomba do onteiro,lomba do cerro,,,,,,,,,,,,,,,,,
301,Rompe,Prompio,,,,,,,,,,,,,,,,,,,,
302,ahi,Ahi,Sahira,Sahi,sahi,,,,,,,,,,,,,,,,,
303,aldéa,Idéa,Vou,idéa,"fr

idéa de ferias",,,,,,,,,,,,,,,,,
304,Chama,chammas,chamma,chamma alta da vela,mma,Cachamiúz,,,,,,,,,,,,,,,,
305,menineira,Digodeira,caldeira,Madeira,bigodeira,,,,,,,,,,,,,,,,,
306,Snr.º Condessa de Chellas,triampho dessa mi-,Condessa de Chellas,,,,,,,,,,,,,,,,,,,
307,cumas,Escusados,Escute,ascumas,Escumar,,,,,,,,,,,,,,,,,
308,Apezar,Baza-,Lazareto,,,,,,,,,,,,,,,,,,,
309,Porque,Marquez do Roncão,Marques,,,,,,,,,,,,,,,,,,,
310,Matheus,Athay-,Mathilde,Mathildes,Mi,Lugilde,,,,,,,,,,,,,,,,
311,Geral da Corda,Centro Regenerador da Couraça,Couraça,Centro,Centro» da Couraça,,,,,,,,,,,,,,,,,
312,valle de Canta-Pedra,Canta-Pedra,pedra d'uma,ta-Pedra,Cantapedra,,,,,,,,,,,,,,,,,
313,Cahe-,hio,Cahio,recahiu so-,,,,,,,,,,,,,,,,,,
314,Castanheiro Patrioti-,"sequito

louvaminheiro","com-
panheiro",Pinheiro,Castanhei,Castanheiro,"Castanheiro Patrioti-

nheiro",Conselheiro,,,,,,,,,,,,,,
315,Riosa,fído da Ariosa,Temerario,Ariosa,,,,,,,,,,,,,,,,,,
316,"r
ca",Es-,Tres-Cominhos,Caminho de Ferro,Tres,"Tres-
Caminhos",Caminho,,,,,,,,,,,,,,,
317,Perdão,Além-Jordão,d'Adão,Jordão,sc,Paiz,Terras d'Além-Jordão,d'Além-Jordão,,,,,,,,,,,,,,
318,Ouviste,chã,Vistylo,Asylo,,,,,,,,,,,,,,,,,,
319,Poemeto,poeir,Poema,,,,,,,,,,,,,,,,,,,
320,Roma,Mafoma,Toma,,,,,,,,,,,,,,,,,,,
321,Jeir,Irmão Tereeiro,QUEIROZ,bom Padre Sueiro,Suevo,Sueiro,moeiros,Amieiro,,,,,,,,,,,,,,
322,Cortiga,sa antiga,cantiga,crystal antigo,,,,,,,,,,,,,,,,,,
323,Cerda,Serdal,gorda,Cerdal,,,,,,,,,,,,,,,,,,
324,Semsabor,Sabe-,Sabedor,Sabes,Saber,sa,,,,,,,,,,,,,,,,
325,Annae,Annaes,,,,,,,,,,,,,,,,,,,,
326,armazem do Ramos,"loja do
Ramos",Famosa,"Ramos
do",Ramos,Vamos,,,,,,,,,,,,,,,,
327,Jebreus,Trn-,"Es

 

bre",bre,Sobretudo,,,,,,,,,,,,,,,,,
328,Fatali-,Italia,Hospital,Levita,Italianos,,,,,,,,,,,,,,,,,
329,Simões,Casimiras,Simples,Sim,,,,,,,,,,,,,,,,,,
330,Bazar do Asylo Novo,Nova?,boa Mi,boa nova,Boa nova,,,,,,,,,,,,,,,,,
331,Santa Treneia,Santa-Ireneia,"em Portugal
Perras de Santa Treneia",lreneia,Ireneia,Torre de Santa Treneia,"Santa
Ireneia",Perras de Santa Treneia,Santa Íreneia,Santa Ireneia,Santa-lreneia,,,,,,,,,,,
332,lima,agoa limosa,Limpa,Emlim,,,,,,,,,,,,,,,,,,
333,Novellas,Novella...,Novel-,Novela,Novecenios,Novella,Novellasinh,,,,,,,,,,,,,,,
334,do Japão,atravez das sen,Atravez,Atraz,atravez do jardim,atravez do casarão,terraço do jardim,pedra do jardim,,,,,,,,,,,,,,
335,"Espi-
gal...","Te-
jo...",...,,,,,,,,,,,,,,,,,,,
336,"be-
guino",Guião,Borguinhão,beguino,,,,,,,,,,,,,,,,,,
337,legua,"egua pu-
lou",egua,sopeando a egua,,,,,,,,,,,,,,,,,,
338,canaviaes,Setiaes,Us,ciaes,,,,,,,,,,,,,,,,,,
339,Tenho,minha senhora,Sua Senhoria,Senhores,casa da senhora sua mana...,Senhora da Boa Morte!,Senhora das Candeias,Senhora da Boa Morte,Senhora,Senhoras Infantas,,,,,,,,,,,,
340,pos-,Pros-,Proscratinare,gros-,,,,,,,,,,,,,,,,,,
341,"Ma

rar","n'uma

sa",Amadis,d'uma ramada,,,,,,,,,,,,,,,,,,
342,saphira,Philippes,Ophir,Sophia,"Dilhares da
Sophia",,,,,,,,,,,,,,,,,
343,Templosinho do Amor,Templosinho,Templo,Tempos,,,,,,,,,,,,,,,,,,
344,Truetesindo Mendes Ramires,Truetesindo Ramir,Truetesindos,,,,,,,,,,,,,,,,,,,
345,Paço da Bemposta,Paço...,Paço formoso,Paços d'Argelim,Paço,Paço com o Snr,"Paço
manuelino",,,,,,,,,,,,,,,
346,boston,n'este Agosto,Agosto,,,,,,,,,,,,,,,,,,,
347,chão do Terreiro,Cerreu,João ferreiro,Terreiro,Enterrei,Gutierres,Terreiro do Paço,,,,,,,,,,,,,,,
348,Votam,Tambem,Tam-,ratamtam,,,,,,,,,,,,,,,,,,
349,banco alto,n'um alto,cabego alto,rão muito alto,ceu alto,,,,,,,,,,,,,,,,,
350,"Pereira
da Riosa",poeira da lide,Pereira da Riosa...,Figueira da Voz,Pereira da Rios,Venancia Rios,Pereira da Riosa,,,,,,,,,,,,,,,
351,"Conselhos do
Banco Hypothecario",pedregulhos d'oiro,Doa,"pa-
relha","joe-
lhos",Relhos,Relho,,,,,,,,,,,,,,,
352,Enternecido,S. Vicente,Esente,Vicente,Licença,Poente,,,,,,,,,,,,,,,,
353,"cha-
mine","ro-
mavia",io,"ir-
mã",,,,,,,,,,,,,,,,,,
354,"Açor ne-
gro",Açor negro,Açor,,,,,,,,,,,,,,,,,,,
355,Africa,Afri,"Afri-
ca...",Africa-,d'Africa,"Afri

 

Africa",prado d'Africa,,,,,,,,,,,,,,,
356,Estado,Instado,Affoutado,Deputado,,,,,,,,,,,,,,,,,,
357,Meija-Edade Portugueza,Meia-Idade Portugueza,Portuguezes,Portugueza...,Portugueza,Portugue-,,,,,,,,,,,,,,,,
358,MLLUSTRE,ILUSTRE,Casa illustre,MLUSTRE,ULLUSTRE,ILLUSTRE,Claustro,,,,,,,,,,,,,,,
359,Eleitores,afan da Eleição,Eleiç,Eleic,"Elei-
cão",,,,,,,,,,,,,,,,,
360,Roncio,S. Fulgeneio,"S. Ful-

 

gencio","si-
lencio",,,,,,,,,,,,,,,,,,
361,Ordonho,Mendes,Ordonho Mendes,Asia Menor,,,,,,,,,,,,,,,,,,
362,"anci

ge do Largo",Largon,Largo,,,,,,,,,,,,,,,,,,,
363,bom Barrôlo,"bom
Barrôlo",Vim,Barrôlo,Barrôlo emmudeceu,,,,,,,,,,,,,,,,,
364,damasco,Gamas,lagrimas,Bayão:—mas,"pa

 

Mas",,,,,,,,,,,,,,,,,
365,Almas,palmas,Cruz das Almas,«Cruz das Almas,Cruz,,,,,,,,,,,,,,,,,
366,Visconde de Rio-Man-,T,"Rosinha
Rio-Manso","Visconde de
Rio-Manso",hio-Manso,Rio-Manso,,,,,,,,,,,,,,,,
367,Mosteiro de Ribadaes,Recadães,mosteiro de Recadães,"Mosteiro de
Recadães",,,,,,,,,,,,,,,,,,
368,retiro encanniçado d'hera,enramada d'hera,d'hera,,,,,,,,,,,,,,,,,,,
369,Calcadinha,Vendinha,ecaldinho de gallinha,sedinha,Varandinha,,,,,,,,,,,,,,,,,
370,Tibulo,Seculo,Herculanos,Cenaculo,Circulo,Circulos,,,,,,,,,,,,,,,,
371,Christãs,Egreja de S. Christovão,Christãos,Christovam,sachristão,Christo,Nida de Christo,,,,,,,,,,,,,,,
372,Córte,Córte do Ceu,Certesa,Córtes,,,,,,,,,,,,,,,,,,
373,pasmava,Avantesmas,Rebolava,barbeava,tufava,,,,,,,,,,,,,,,,,
374,Vide,Videira,Duvido,Videir,Jide,Videi,,,,,,,,,,,,,,,,
375,Poço Velho,melhorára,Baluarte-Velho,Velho,velho Ramiro,,,,,,,,,,,,,,,,,
376,leaçova,Aleac,Alcaçova procurar,Alcaçova,Aleaçova,,,,,,,,,,,,,,,,,
377,tristeza,Tristio da Cunha,triste:—«As,,,,,,,,,,,,,,,,,,,
378,cemiterio da Villa,Cemitério,cemiterio,Cemiterio,,,,,,,,,,,,,,,,,,
379,idyllio,Dr. Julio,Julios,,,,,,,,,,,,,,,,,,,
380,"Notarios
da Curia",eomo,Clerigo da Curia,Mordomo-mór da Curia,Mordomo-Mór,,,,,,,,,,,,,,,,,
381,Torre de Santa Ireneia,Castello de Santa Ireneir,Senhorio de Santa Ireneia,Solar de Santa Ireneia,Paço de Santa Ireneia,Castello de Santa Ireneia,"Honra
de Santa Ireneia",Custello de Santa Ireneia,Alcacova de S.ta Ireneia,garganta de Lourenço,Torre de Santa Irencia,Muros de Santa Ireneia,Senhor de Santa Ireneia,Tonra de Santa,Paços de Santa Ireneia,Honra de Santa Ireneia,,,,,,
382,Cadeia,demitto,Academias,Picadeiro,Dem,Academica,,,,,,,,,,,,,,,,
383,torcido so-,Sul,do Sul,,,,,,,,,,,,,,,,,,,
384,rua das Vendas,fenda,Lenda,,,,,,,,,,,,,,,,,,,
385,camalho,"Cama-
ras",Ma-,Cama-,,,,,,,,,,,,,,,,,,
386,theori,Corõa,Corinde,Corin-,,,,,,,,,,,,,,,,,,
387,Explique,Moçambique,Henriques,Ourique,A Reliquia,Manrique,,,,,,,,,,,,,,,,
388,Malta,"cabeca
alta",cabeliei,,,,,,,,,,,,,,,,,,,
389,d'Alvaralhão,Alva-do,Alvaralhão,,,,,,,,,,,,,,,,,,,
390,Bispo de Coimbra,Alcaçar de Coimbra,Coim-,Coimbra Antoninha Morena,Pe-,Coimbra...,Coimbra,,,,,,,,,,,,,,,
391,MLESTRE,ULESTRE,,,,,,,,,,,,,,,,,,,,
392,Dobraram,camurca branca,genebra,Bra-,braco,Obra,Dbraes,Cacr-abraços,Bra,,,,,,,,,,,,,
393,Castello Affonsino,Tiló,Affonsina,Ensino,Affon-,vo affirmo,Aflonsino,Affonsino,,,,,,,,,,,,,,
394,Valverde a Craquéde,Craquêde,Craquede,Craquéde,Craquéêde,,,,,,,,,,,,,,,,,
395,Cabo Verde,vermo,Vaiverde,Valverde,Manhi ea Verde...,Verde,,,,,,,,,,,,,,,,
396,Companh,Espantado,d'Hespanha,Ricos-Homens d'Hespanha,Hespanhas,Hespanhoes do Conde de Venavente,Hespanha,d'Fespanha,,,,,,,,,,,,,,
397,"Grande Ca-
tharina...",Rua Grande,Poço grande,boa sande,Tanque-Grande,Grande,Mande,Grande Ronda,,,,,,,,,,,,,,
398,Largo El-Rei,El-Rey,El-rei Dom Affon-,Fl-Rei,"Guião
d'El-Rey",El-Rei Fer-,El-Rei,"Largo
dEl-Rei",El-rei,,,,,,,,,,,,,
399,Sr-,Sa-,Snr.º D. Arminda,Snr.º D. Graça,Snr.º D. Rosa,Snr.º,Snr.º D. Maria,,,,,,,,,,,,,,,
400,Gazeta,d'Orgaz,Delas,Gazela,,,,,,,,,,,,,,,,,,
401,Authoridade,Auctoridade Superior,Auctoridades,Productores,Auctoridade,,,,,,,,,,,,,,,,,
402,Pestana,lamina d'estanho,d'estanho,,,,,,,,,,,,,,,,,,,
403,tenebrosa,Fuja,hRosa,Vagarosas,Temerosa,Prosa,Rosa,,,,,,,,,,,,,,,
404,Manoel Duarte,Manoel da Adega,Manoelzinho,"Manoel
Duarte",Manoel,Manoelsinho,Manoel Relho,,,,,,,,,,,,,,,
405,arremessaria,arremettida,Arremessado,pigarreanilo,,,,,,,,,,,,,,,,,,
406,"te-
legrammas",telegrammas,telegramma,Telegrammas,,,,,,,,,,,,,,,,,,
407,Venham,nhal,Venha,,,,,,,,,,,,,,,,,,,
408,Serena,Serpa,Post- Seriptum,Serio,Ser,,,,,,,,,,,,,,,,,
409,Portella,Norte,Monforte,Morte,Cortes,Sorte,,,,,,,,,,,,,,,,
410,Remarigues,ermida,guesugas,permitte,S. Miguel,Ermigues,,,,,,,,,,,,,,,,
411,entre,Hotel Central,& Central,zás,Entrudo,Entra,,,,,,,,,,,,,,,,
412,canceira d'esmincar,escarvar,Tancarvilles,descancar,Durlesca,,,,,,,,,,,,,,,,,
413,Ministro,"braço do Admi-
nistrador",Administrador do Concelho da Villa,Aministrador,Administra-,Administrador do Concelho,Administração,Administrador,,,,,,,,,,,,,,
414,Safa,Largo do Chafariz,"Chafariz

 

 

mir sagrado !",Chafariz,,,,,,,,,,,,,,,,,,
415,Secretaria,Vigario Geral,Secretario Geral,,,,,,,,,,,,,,,,,,,
416,Bardo,Bari,Bar-,,,,,,,,,,,,,,,,,,,
417,Largo d'ElRei,Largo d'El-Rei,"Largo de El-
Rei","Largo d'El-
Rei",,,,,,,,,,,,,,,,,,
418,calçúra,Calçadinha,Calçada,,,,,,,,,,,,,,,,,,,
419,tro da Bica-Santa,Bica-Santa...,"Bica-Santa o
Adrião Pinto",Bica,Bica-Santa,,,,,,,,,,,,,,,,,
420,Franziu,Casa de França,Franefort,perança,tança,Bemaventurança,creança,Francezes,França,,,,,,,,,,,,,
421,Teixeira de Carredes,Carredes,ci,"Teixeira de
Carredes",,,,,,,,,,,,,,,,,,
422,Depoi,Achas,Epocha,,,,,,,,,,,,,,,,,,,
423,Tonifica,Fica-,Fica,,,,,,,,,,,,,,,,,,,
