cluster,elem_0,elem_1,elem_2,elem_3,elem_4,elem_5,elem_6,elem_7,elem_8,elem_9,elem_10,elem_11,elem_12,elem_13,elem_14,elem_15,elem_16,elem_17,elem_18,elem_19,elem_20,elem_21
249.0,Torre de D. Rami-,"Torre de
Ramires","Torre de D. Rami-

R

 

s.",Torre de D. Ramis,Torre de D. Ramire,Torre de D. Ramires,Torre de 1,Torre de D. Ra-,,,,,,,,,,,,,,
250.0,Parada,Paraiso,— Para-,Ra-,Para-,,,,,,,,,,,,,,,,,
251.0,"Roman-
ce moderno",Diplomacia,Toma,Roma,Mafoma,,,,,,,,,,,,,,,,,
252.0,Correspondencias,Currespondencia,Correspondencia,"Correspondencia vin-
gadora",,,,,,,,,,,,,,,,,,
253.0,Macheque,Machumba,Chut,humbrae,,,,,,,,,,,,,,,,,,
254.0,Hudo dos Ramires,Prado dos Ramires,Prdo dos Ramires,,,,,,,,,,,,,,,,,,,
255.0,Livraria,Desembucha,Sancharia,ucharia,Bacharel,Encharca,,,,,,,,,,,,,,,,
256.0,"Rei
de Leão",loja do Leão,Leão,faleão,,,,,,,,,,,,,,,,,,
257.0,virotões,botõe,Virotes,,,,,,,,,,,,,,,,,,,
258.0,Aquitania,sequito,"sequito

louvaminheiro",,,,,,,,,,,,,,,,,,,
259.0,rão das fogueiras,Tavira,Esgueira,menineira,QUEIROZ,Cerqueira,charuteira,Queira,Roqueira,bosque de roseiras,Terceira,,,,,,,,,,,
260.0,Ribas,Arribada,derriba,Derrou,,,,,,,,,,,,,,,,,,
261.0,Dem,Academias,Academica,demitto,,,,,,,,,,,,,,,,,,
262.0,sc some,Gomes,Gom,,,,,,,,,,,,,,,,,,,
263.0,Verdade,"Penedo

 

da Saudade",Praça da Liberdade,Edade,dade,Saudade,Vontade,Piedade,,,,,,,,,,,,,,
264.0,cadciras de verga,Alugaria,vergari,vergel,,,,,,,,,,,,,,,,,,
265.0,"Manoel
Duarte",Manoel da Adega,Manoel Duarte,Manoelsinho,Manoel,Go-,Manoelzinho,Manoel Relho,,,,,,,,,,,,,,
266.0,Sacudia,"sa-
cudindo","re-
cuae",Sa-,,,,,,,,,,,,,,,,,,
267.0,Reparti,Reparti-,,,,,,,,,,,,,,,,,,,,
268.0,Largo d'ElRei,"Largo d'El-
Rei",Largo d'El-Rei,"Largo de El-
Rei",,,,,,,,,,,,,,,,,,
269.0,Bispos,Bispo,Paço do Bispo,Bispo...,,,,,,,,,,,,,,,,,,
270.0,Camaras,Camar E,Presidente da Camara,torre da Camara,Camara,relogio da Camara,"Amarante

  

Rei",Amarante,Camara...,,,,,,,,,,,,,
271.0,Ilonra,Honra,Ionra,,,,,,,,,,,,,,,,,,,
272.0,S. Gun-,S. Es,S. E,,,,,,,,,,,,,,,,,,,
273.0,Safa,"Chafariz

 

 

mir sagrado !",Chafariz,Largo do Chafariz,,,,,,,,,,,,,,,,,,
274.0,mareha de fol-,Casa de Ramires,"HO

 

DE RAMIN",Velha casa de Ramires,luda de rijas,,,,,,,,,,,,,,,,,
275.0,Villas,Villar Mendes,Vil-,villão,Tancarvilles,Tordesillas,Villa,comeco da villa,Villegas,Villico,"Assembleia da

Villa",,,,,,,,,,,
276.0,"pas-
sado","pas-
sadas semanas","Pas-
sado",,,,,,,,,,,,,,,,,,,
277.0,Sim,Simples,Simões,Casimiras,,,,,,,,,,,,,,,,,,
278.0,Lugilde,familia,Ramilde,Gramilde,RAMIES,,,,,,,,,,,,,,,,,
279.0,Julios,Dr. Julio,Dr.,,,,,,,,,,,,,,,,,,,
280.0,"Torre albar-
ran","torre
albarran",torre albarran,,,,,,,,,,,,,,,,,,,
281.0,Collares,collegio,"collete de seda p'
tou",collete,,,,,,,,,,,,,,,,,,
282.0,Commo-,,,,,,,,,,,,,,,,,,,,,
283.0,Verídica Inquiricão,Annica es,Annica,"Annica es
— Quer saber",,,,,,,,,,,,,,,,,,
284.0,Gracinha,Gracinha céron,Torre Gracinha,Bruscamente Gracinha,"Gra-
cinha","Oh
Gracinha",,,,,,,,,,,,,,,,
285.0,veigas,collaço do moço,veigas do Mondêgo,Racha do Moiro,,,,,,,,,,,,,,,,,,
286.0,Sabes,Semsabor,Sabe-,Saber,Sabedor,,,,,,,,,,,,,,,,,
287.0,arremettida,Arremessado,arremessaria,,,,,,,,,,,,,,,,,,,
288.0,Sidonia,lJonia,zenia,Colonia,,,,,,,,,,,,,,,,,,
289.0,portello das barbacans,cirado da barbacan...,Coninho da Moleira,eirado da barbacan,,,,,,,,,,,,,,,,,,
290.0,Algarve,Gareia,garbo,toreia,eia,,,,,,,,,,,,,,,,,
291.0,4 Pegureira,Jurei,Pegureira,,,,,,,,,,,,,,,,,,,
292.0,Violante,Mertola,iola,,,,,,,,,,,,,,,,,,,
293.0,monte,Monte-mór,Monte-,Estontea-,bre Montemor,Echo de Traz-os-Montes,Ponte,Hontem,Monte,Ponte...,Montemor,soccorro de Monte-mór,Defronte,,,,,,,,,
294.0,agarrára,pigarreanilo,piga,,,,,,,,,,,,,,,,,,,
295.0,saphira,"Dilhares da
Sophia",Sophia,Ophir,Philippes,,,,,,,,,,,,,,,,,
296.0,calçúra,Calçada,Calçadinha,Calcadinha,,,,,,,,,,,,,,,,,,
297.0,Nova?,boa Mi,boa nova,Boa nova,,,,,,,,,,,,,,,,,,
298.0,Quartel,Rebrte,Arte,Marte,d'Arte,Côrte,,,,,,,,,,,,,,,,
299.0,Corvello,Lamego,Tordezello,Lamello,Unhello,,,,,,,,,,,,,,,,,
300.0,Manchester,Arronches,Winchester,,,,,,,,,,,,,,,,,,,
301.0,"Treixedo

    

tos mil reis",Marquez de Treixedo,Freixos,Treixedo,"Trei-
xedo",,,,,,,,,,,,,,,,,
302.0,Ultramar,d'Ultramar,ultrajava,d'Ulgoso,,,,,,,,,,,,,,,,,,
303.0,Sóôlha,Sôlha,,,,,,,,,,,,,,,,,,,,
304.0,Braz Vietorino,"Braz
Victorino",Braz Victorino,,,,,,,,,,,,,,,,,,,
305.0,"Titó
descess",bom Titó,Titô,Titó,braco do Titó,immenso Titó,,,,,,,,,,,,,,,,
306.0,Novembro,Setembro,Dezembro,Septembro,,,,,,,,,,,,,,,,,,
307.0,Lishoa,Lis-,,,,,,,,,,,,,,,,,,,,
308.0,carcovas,Arcada,Arcos,,,,,,,,,,,,,,,,,,,
309.0,luda tremia,pelludo,pelluda,,,,,,,,,,,,,,,,,,,
310.0,Auctoridades,Productores,Auctoridade Superior,Auctoridade,Authoridade,,,,,,,,,,,,,,,,,
311.0,Tolhida,Olhalvo,Solha,Olha,,,,,,,,,,,,,,,,,,
312.0,Bom Samaritano...,Bom Samaritano,,,,,,,,,,,,,,,,,,,,
313.0,Serdal,Cerdal,Cerda,,,,,,,,,,,,,,,,,,,
314.0,ponte da Portella,Joaquim da Porta noticias dos senhores,Joaquim da Horta,d'Aquilat,"Joaquim da
Copa",Joaquim da Porta,,,,,,,,,,,,,,,,
315.0,Telegrammas,telegramma,telegrammas,"te-
legrammas",,,,,,,,,,,,,,,,,,
316.0,Lisboa do 5,"Lisboa
elles",Boa,Lisboa es,Lisboa tres,Lisboa,,,,,,,,,,,,,,,,
317.0,Capellão,repellia,lapella,Capella,Capelas da Batalha,,,,,,,,,,,,,,,,,
318.0,mma,chamma alta da vela,Cachamiúz,chammas,Chama,chamma,Epocha,,,,,,,,,,,,,,,
319.0,souto de azinheiros,Mendo de Briteiros,Vocabulario de Bluteau,Concilio de Toledo,Rio de Janeiro,Janeiro,,,,,,,,,,,,,,,,
320.0,districto d'Oliveira,Hospital d'Oliveira,escarneos d'Oliveira,d'Olivei,casas d'Oliveira,d'Olivi,d'Oliveira,d'Oli,"Governador
vil d'Oliveira",Historia da Sé d'Oliveira,Independente d'Oliveira,,,,,,,,,,,
321.0,Ladeado,asseteado,tauxeado,,,,,,,,,,,,,,,,,,,
322.0,arraial seguro,carrascão,Arrancou,Arranja,d'Arraz,,,,,,,,,,,,,,,,,
323.0,boa velha,Rua,rua Velha,,,,,,,,,,,,,,,,,,,
324.0,Froylas,bagatellas,nella,Vellas,nellas,Chellas,chinella,,,,,,,,,,,,,,,
325.0,Sar,d'Orgaz,sarga,Jargav,,,,,,,,,,,,,,,,,,
326.0,Baluarte-Velho,velho Ramiro,Poço Velho,Velho,melhorára,,,,,,,,,,,,,,,,,
327.0,rabear,Arabes,Parabens,,,,,,,,,,,,,,,,,,,
328.0,Provineia,Provincia,Provins,Provedor,Alboins,,,,,,,,,,,,,,,,,
329.0,Linda,China,Jesuina,lina,Pequenina,collina,,,,,,,,,,,,,,,,
330.0,Escute,descancar,escarvar,Durlesca,,,,,,,,,,,,,,,,,,
331.0,Toledo,Soledud,Soledad,Ai Soledad,,,,,,,,,,,,,,,,,,
332.0,Magicas,Genealogica,Vidago,Pedagogicas,,,,,,,,,,,,,,,,,,
333.0,Cruz,«Cruz das Almas,Cruz das Almas,,,,,,,,,,,,,,,,,,,
334.0,Deliciosos,Policia,pudicicia,Tripoli,"polici
tam",,,,,,,,,,,,,,,,,
335.0,Feio,feijoal,,,,,,,,,,,,,,,,,,,,
336.0,Comprára,comprehendia,comprehender,,,,,,,,,,,,,,,,,,,
337.0,Mareolino do INDEPENDENTE,Marcolino do Independente,Mareolino,,,,,,,,,,,,,,,,,,,
338.0,"Espi-
gal...",...,"Te-
jo...",,,,,,,,,,,,,,,,,,,
339.0,Panorana,Panorcuna,Panorama,Melodrama,Panorcana,"Pano-
rama",,,,,,,,,,,,,,,,
340.0,"der-
radeiro anno de",Madeira,Picadeiro,Cadeia,,,,,,,,,,,,,,,,,,
341.0,moeiros,Amieiro,Sueiro,bom Padre Sueiro,tiro,Suevo,,,,,,,,,,,,,,,,
342.0,Sul,torcido so-,do Sul,,,,,,,,,,,,,,,,,,,
343.0,Recebedoria,bebedo,bebedeira,,,,,,,,,,,,,,,,,,,
344.0,haneo de pedra,banco de pedra,"banco de
pedra",,,,,,,,,,,,,,,,,,,
345.0,S. Fulgeneio,Roncio,"S. Ful-

 

gencio",genchra,"si-
lencio",,,,,,,,,,,,,,,,,
346.0,sos são delle,d'elle,clle,ria elle,Blle,Velleda,n'aguelle,"a
elle!",bellez,elle,,,,,,,,,,,,
347.0,Moscatel,Jantámos,Fazemos,Formosa,Mos-,Démos,,,,,,,,,,,,,,,,
348.0,Cidadelhe,Humanidade,solemnidade,Meia-idade,Cidade e as Serras,"cidade d'Oli-
veira",Cidade,Realidade,Novidades,,,,,,,,,,,,,
349.0,Alca-,Alcacova,Alcacer,Alcacer-Kebir,Alcace,Nacejas,,,,,,,,,,,,,,,,
350.0,"Villa Cla-
ra",Hospital de Villa Clara,Villa Cla-,Villa Clara,,,,,,,,,,,,,,,,,,
351.0,Alemquer,Querida,Quero,Queres,Quer,— Quem,,,,,,,,,,,,,,,,
352.0,Lrazia,Brazil,braza,Brazileiro,,,,,,,,,,,,,,,,,,
353.0,lamina d'estanho,Pestana,d'estanho,,,,,,,,,,,,,,,,,,,
354.0,Revista do,Sunt Lucryme Revistarum,Revista,Vistylo,,,,,,,,,,,,,,,,,,
355.0,Santa Treneia,Santa Ireneia,"em Portugal
Perras de Santa Treneia",Perras de Santa Treneia,Ireneia,Torre de Santa Treneia,lreneia,"Santa
Ireneia",Santa-Ireneia,Santa Íreneia,Santa-lreneia,,,,,,,,,,,
356.0,Fidalgo da Torro,Flor da Torre,Fidalgo da Torre chegára,jardim da Torre,"Fidalgo
da Torre","Fidalgo da Torre es
trella","Fidalgo da Torre es
trella de repente",Poço da Esquecida,Senhor da Torre,Olha o Fidalgo da Torre,Fidalgo da Torre,"Fidalgo da Tor-
re","Es

ção do Fidalgo da Torre","Fidalgo da
Torre",,,,,,,,
357.0,pac,Maciel,"pa

impaciencia",Pacien-,,,,,,,,,,,,,,,,,,
358.0,"Ilespa-
nha n'uma pandega heroica",Ilespa-,Ileeti,,,,,,,,,,,,,,,,,,,
359.0,peros,Perola,Numerou,perola,,,,,,,,,,,,,,,,,,
360.0,Bona,Don Juan,Donas,Rica-Dona,Dona,,,,,,,,,,,,,,,,,
361.0,Convento de Santa-Brigida de Oliveira,convento de Santa Thereza,"Ca-

conversarmo",Convento de Santa Bri-,Tonra de Santa,Convento de Santa,Convento de Franciscanos,"convento de Santa
Cha",,,,,,,,,,,,,,
362.0,ão dos Proprios Nacionaes,Proprios Nacionaes,,,,,,,,,,,,,,,,,,,,
363.0,Pharmacia,Nympha,sophar,petroleo,pharol,,,,,,,,,,,,,,,,,
364.0,Toros,Tor,Oratorio,Torto,Torn,,,,,,,,,,,,,,,,,
365.0,Uliveiras,Uliveira,Oliveira...,veira,Oliveir,Oliveira,"Bispo
de Oliveira","Oliveir

São",Clarim dºOliveira,,,,,,,,,,,,,
366.0,cear,escoucear,,,,,,,,,,,,,,,,,,,,
367.0,ssa,d'essa,sa d'essa,canceira d'esmincar,,,,,,,,,,,,,,,,,,
368.0,Suecedeu,Necessito,suecessivas,,,,,,,,,,,,,,,,,,,
369.0,Samoras de Cendute,morangal,Mor,Sé de Zamora,Morra,Moral,,,,,,,,,,,,,,,,
370.0,"ra-
pina","bra-
zão d'armas","Mira-
dães","ra-
zão",,,,,,,,,,,,,,,,,,
371.0,Portugue-,Portugueza...,Meija-Edade Portugueza,Portugueza,Portuguezes,Meia-Idade Portugueza,,,,,,,,,,,,,,,,
372.0,Lazareto,Baza-,cérca do Seminario Novo,Asylo,Bazar do Asylo Novo,,,,,,,,,,,,,,,,,
373.0,Palha-Cã,Debalde,Rebate,assoalhar,trebalha,,,,,,,,,,,,,,,,,
374.0,Pelestina,"Pales-
tina",Palestina,,,,,,,,,,,,,,,,,,,
375.0,Cousas,Museu,Musas,,,,,,,,,,,,,,,,,,,
376.0,gloria,gria,Syria,Loteria,briria,Sangria,,,,,,,,,,,,,,,,
377.0,Templosinho do Amor,Templo,Templosinho,Tempos,,,,,,,,,,,,,,,,,,
378.0,"Passára
ahi",Passos,Passára,,,,,,,,,,,,,,,,,,,
379.0,n'outro,,,,,,,,,,,,,,,,,,,,,
380.0,Serena,Ser,Serio,Serpa,,,,,,,,,,,,,,,,,,
381.0,Quasi,extasi,quasi,Duas,quasi consenti-,,,,,,,,,,,,,,,,,
382.0,Terras d'Além-Jordão,d'Adão,Perdão,Jordão,Além-Jordão,d'Além-Jordão,,,,,,,,,,,,,,,,
383.0,"Elei-
cão",Eleiç,afan da Eleição,Eleitores,Eleic,,,,,,,,,,,,,,,,,
384.0,marroquim,guardasolinho,Barrolica,Barrolinho,,,,,,,,,,,,,,,,,,
385.0,enramada d'hera,retiro encanniçado d'hera,d'hera,,,,,,,,,,,,,,,,,,,
386.0,d'Alvaralhão,Alva-do,Alvaralhão,,,,,,,,,,,,,,,,,,,
387.0,bengalinha,Dengalão,bengalão,Gongalo,Ceylão,,,,,,,,,,,,,,,,,
388.0,lucta,Sanches Lucena,"Snr.º
D. Anna Lucena",Lucena,"Sanches
Lucena",Sanches,,,,,,,,,,,,,,,,
389.0,Tonifica,Fica-,Fica,,,,,,,,,,,,,,,,,,,
390.0,hio-Manso,"Visconde de
Rio-Manso",Visconde de Rio-Man-,Rio-Manso,"Rosinha
Rio-Manso",,,,,,,,,,,,,,,,,
391.0,Fallam,cavallariços,valla,Cavallari,,,,,,,,,,,,,,,,,,
392.0,patrõa Pires,resoou,"botica
do Pires",Pires,,,,,,,,,,,,,,,,,,
393.0,creança,Franefort,Francezes,Casa de França,Bemaventurança,Franziu,tança,França,perança,,,,,,,,,,,,,
394.0,Comedia,Amainae,Apezar,comezaina,,,,,,,,,,,,,,,,,,
395.0,Crassa,assumpto,Egypto,,,,,,,,,,,,,,,,,,,
396.0,Quan-,quairo,Quaes,Quan,Emquanto,,,,,,,,,,,,,,,,,
397.0,fído da Ariosa,Temerario,Riosa,Bari,Ariosa,,,,,,,,,,,,,,,,,
398.0,Chiche,Chega,mecheu,chech,Chel-,,,,,,,,,,,,,,,,,
399.0,Negocios,Rocilho,Rocio,,,,,,,,,,,,,,,,,,,
400.0,Jabutava,Libertava,labutava,,,,,,,,,,,,,,,,,,,
401.0,rua das Vendas,Lenda,fenda,,,,,,,,,,,,,,,,,,,
402.0,Cavado,Riba-Cõa,"Riba-
Cavado",Riba-Cavado,,,,,,,,,,,,,,,,,,
403.0,Fabrica de Vidros,Fabrica,d'Abril,,,,,,,,,,,,,,,,,,,
404.0,Largo,Borgonha,Largon,,,,,,,,,,,,,,,,,,,
405.0,vessou,Cloves,Clêves,Silves,,,,,,,,,,,,,,,,,,
406.0,punhaes,Cunhaese,cunhal rachado,"Cu-
nhaes",Cunhaes,,,,,,,,,,,,,,,,,
407.0,Terras,perra,Terço,Derrava,desterra,Queixa-perra,Serras,bezerro,Terra,,,,,,,,,,,,,
408.0,Bardo,bastos,Bastardo,,,,,,,,,,,,,,,,,,,
409.0,"pa

 

Mas",Sna Exe,Pa E,,,,,,,,,,,,,,,,,,,
410.0,Honstruoso,Instrueção,Instrueção Publica,Obras Publica,Republica,,,,,,,,,,,,,,,,,
411.0,desola,Solar,"Absolut

 

mo",solidão,"rapasola do
Gago",Sol,,,,,,,,,,,,,,,,
412.0,Elrei de Leão,ElRei,d'ElRei,,,,,,,,,,,,,,,,,,,
413.0,Barróôlo,Borróôlo,,,,,,,,,,,,,,,,,,,,
414.0,familia Noronha,U Noronha,Noronhas,Noronha,,,,,,,,,,,,,,,,,,
415.0,"Castello
serviçaes",Castello de Peronne,V'além castello Landim,Castella,Castelhano,Castellos,Custello,castellão,castello de prôa,"castello
formoso",Castello,Castela,,,,,,,,,,
416.0,garganta de Lourenço,Credo,Louredo,Louren,,,,,,,,,,,,,,,,,,
417.0,Nosso,"Nosso Se-
nhor","se-
nhora obesa",,,,,,,,,,,,,,,,,,,
418.0,Jejando,divan,Mundo,luva,Jouvando,,,,,,,,,,,,,,,,,
419.0,Pagem,lages,"lages do
pateo","anci

ge do Largo",lages do Largo,,,,,,,,,,,,,,,,,
420.0,Irmão Tereeiro,Enterrei,Terreiro do Paço,Gutierres,chão do Terreiro,Cerreu,João ferreiro,Terreiro,,,,,,,,,,,,,,
421.0,Ditosos,"Vo-
tos",Drutos,Gottoso,,,,,,,,,,,,,,,,,,
422.0,Alcaçova,Procuradora,Alcaçova procurar,,,,,,,,,,,,,,,,,,,
423.0,Costa que S. Es,sta,Resposta,Costa,Désta,Costa Oriental,,,,,,,,,,,,,,,,
424.0,"ribeira de
Crêde",Ribeira do Coice,Ribeirinha,Ribeira sobre a rude,Ribe-,"Ribeira
do Coiee",Ribeira,,,,,,,,,,,,,,,
425.0,Abalou,pagára,Jjára,abalára,,,,,,,,,,,,,,,,,,
426.0,Senhorio de Santa Ireneia,Castello de Santa Ireneia,Torre de Santa Ireneia,Muros de Santa Ireneia,Torre de Santa Irencia,Honra de Santa Ireneia,Alcacova de S.ta Ireneia,Solar de Santa Ireneia,Senhor de Santa Ireneia,Castello de Santa Ireneir,Custello de Santa Ireneia,Paços de Santa Ireneia,"Honra
de Santa Ireneia",Paço de Santa Ireneia,,,,,,,,
427.0,Mata,sos da matta,mattagal,,,,,,,,,,,,,,,,,,,
428.0,es della,Ha n'ella,Coudel,Dellos,bella,Mindello,Della,,,,,,,,,,,,,,,
429.0,Brito,Denemeritos,Nem,,,,,,,,,,,,,,,,,,,
430.0,"Santa
Maria de Craquéde",Santa Maria de Craquêde,"cabo de
Santa Maria",Santa Maria de Craquede,Santa Maria,Santa Maria de Craquéde,Santa Maria de Cra-,,,,,,,,,,,,,,,
431.0,Reformadores,Pensadores,Peccadores,Peecado,,,,,,,,,,,,,,,,,,
432.0,n'este Agosto,Agosto,boston,,,,,,,,,,,,,,,,,,,
433.0,urze,varzea,,,,,,,,,,,,,,,,,,,,
434.0,valentias,dynastia d'Aviz,Dynastias,,,,,,,,,,,,,,,,,,,
435.0,Princeza,Principes da Christandade,Principe,,,,,,,,,,,,,,,,,,,
436.0,"cam-
pos de lide",brancuras de lapides,Jide,Jide leal,,,,,,,,,,,,,,,,,,
437.0,Enxarez de Sandornin,Enxarez,,,,,,,,,,,,,,,,,,,,
438.0,Almas,palmas,,,,,,,,,,,,,,,,,,,,
439.0,escadaria redonda,Torre Redonda,Dbanqueta,tanque redondo,,,,,,,,,,,,,,,,,,
440.0,egoa...,legoas,egoa,,,,,,,,,,,,,,,,,,,
441.0,atravez do casarão,pedra do jardim,atravez das sen,terraço do jardim,Atravez,atravez do jardim,,,,,,,,,,,,,,,,
442.0,pecto,Acto,,,,,,,,,,,,,,,,,,,,
443.0,Couraça,Centro Regenerador da Couraça,Centro,Centro» da Couraça,,,,,,,,,,,,,,,,,,
444.0,Marquez do Roncão,Porque,Marques,,,,,,,,,,,,,,,,,,,
445.0,Pereira Brasileiro,"Pereira

va",Cerejeira,braza das lareiras,Amoreira,Perei,Manoel Pereira,Pereira Brazileiro,Pereira,,,,,,,,,,,,,
446.0,Alem-,Alemtejana,Jerusalem,Vejo,Alemtejo,Tejo,,,,,,,,,,,,,,,,
447.0,Mendoncç,Mendonças,Marias Mendonças,Mendonça,,,,,,,,,,,,,,,,,,
448.0,physionomia,Colo-,Physiolo-,,,,,,,,,,,,,,,,,,,
449.0,lagrimas,damasco,Gamas,,,,,,,,,,,,,,,,,,,
450.0,Mathildes,Mathilde,,,,,,,,,,,,,,,,,,,,
451.0,Tenho,Senhores,Sua Senhoria,casa da senhora sua mana...,Senhora das Candeias,Senhora da Boa Morte!,Senhoras Infantas,minha senhora,Senhora da Boa Morte,Senhora,,,,,,,,,,,,
452.0,"Calçadinha
de Villa-Clara",Coneelho de Villa-Clara,aclarava,"estrada de Villa-
Clara",Deputado de Villa-Clara,"Villa-
Clara",la-Clara,"Calçadinha de
Villa-Clara",Villa-Clara,,,,,,,,,,,,,
453.0,Ca-,Tabacaria,Tabaca-,,,,,,,,,,,,,,,,,,,
454.0,Camolino,Oli-,Oliv,magnolia,melancholia,Olival,Oli,,,,,,,,,,,,,,,
455.0,Goncali-,encaltnado,Goncalo Rami-,El-Rei — Goncalo,Derrou Goncalo,Goncalinho,Goncalo,,,,,,,,,,,,,,,
456.0,André,Andrê,Londres,Flandres,,,,,,,,,,,,,,,,,,
457.0,nhal,Venham,Veneza,Venha,,,,,,,,,,,,,,,,,,
458.0,convento de S. Domingas,ladeira de S. Bento,S. Bento,"Invento-
Aventureiros",collegio de S. Fiel,Duzentos,"U Bento de
wazida",Regimento,Vento,convento de S. Bento,,,,,,,,,,,,
