cluster,elem_0,elem_1,elem_2,elem_3,elem_4,elem_5,elem_6,elem_7,elem_8,elem_9,elem_10,elem_11,elem_12,elem_13,elem_14,elem_15,elem_16,elem_17,elem_18,elem_19,elem_20,elem_21,elem_22,elem_23
215,"Casal do
Miranda",carvalheiras do Casal No-,casal do Miranda,Casal Novo,,,,,,,,,,,,,,,,,,,,
216,Suecedeu,Necessito,suecessivas,,,,,,,,,,,,,,,,,,,,,
217,Morra,morangal,Mordomo-Mór,eomo,Sé de Zamora,Moreno,Mo,Mor,Moral,,,,,,,,,,,,,,,
218,"Pec

 

 

imira",Almirante,Violante,Mirante,Avantesmas,miradoiro,Brabante,,,,,,,,,,,,,,,,,
219,demitto,Academica,Cadeia,Academias,,,,,,,,,,,,,,,,,,,,
220,escoucear,Con-,Visconde de Rio-Man-,Condes,Esconde,Londres,d'onde,lusco fusco,Visconde,,,,,,,,,,,,,,,
221,Fazemos,armazem do Ramos,Mos-,Vamos,Démos,"loja do
Ramos",F,Ramos,Famosa,"Ramos
do",,,,,,,,,,,,,,
222,Fatali-,Italianos,Italia,Natal,,,,,,,,,,,,,,,,,,,,
223,Venha,Vendinha,Venham,,,,,,,,,,,,,,,,,,,,,
224,Calle,valle surde,"valle
da Riosa","valle
de",Valle de Josaphat,Val-,valle muito fundo,valle estreito,Gallo,valle,luva,valla,"Calle ess

esso",,,,,,,,,,,
225,Mareolino,Marcolino do Independente,Mareolino do INDEPENDENTE,,,,,,,,,,,,,,,,,,,,,
226,Torr,Torre!,torre d'Almenara,torre:—e Titó,Torre iluminára,Porre,Morrendo,ma Torre,Torre Redonda,Torre,"Torre

do cache-nez","Torre pa
coração",Torre...,Corre,Torres,Correu,,,,,,,,
227,"Mosteiro de
Recadães",Nascente reappareceu n'um rolo de poeira,Recadães,mosteiro de Recadães,Hoste Real,Mosteiro de Ribadaes,,,,,,,,,,,,,,,,,,
228,Opposi,Templo,Templosinho,Templosinho do Amor,Tempos,,,,,,,,,,,,,,,,,,,
229,Sóôlha,Sólha,Soólha,Sôólha,,,,,,,,,,,,,,,,,,,,
230,Jordão,Terras d'Além-Jordão,d'Adão,d'Além-Jordão,Além-Jordão,,,,,,,,,,,,,,,,,,,
231,bonito rapaz,Bonita,,,,,,,,,,,,,,,,,,,,,,
232,enramada d'hera,retiro encanniçado d'hera,n96,d'hera,,,,,,,,,,,,,,,,,,,,
233,"Pego das Bi-
chas",Achas,Pego das Bichas,pégo das Bichas,,,,,,,,,,,,,,,,,,,,
234,Sé,sé,,,,,,,,,,,,,,,,,,,,,,
235,triste:—«As,Christovam,Christãos,Nida de Christo,Chro-,Egreja de S. Christovão,Christo,tristeza,sachristão,Christãs,,,,,,,,,,,,,,
236,"Cu-
nhaes",Cunhaese,punhaes,Cunhaes,cunhal rachado,,,,,,,,,,,,,,,,,,,
237,Alcacer,Alcacova,Alcacer-Kebir,Alca-,Alcace,,,,,,,,,,,,,,,,,,,
238,valle de Canta-Pedra,Canta-Pedra,ta-Pedra,Cantapedra,,,,,,,,,,,,,,,,,,,,
239,herva,Mercado da Herva,a herva,,,,,,,,,,,,,,,,,,,,,
240,"toa-
lha","loriga de ma-
lha","pi

rigão de malha",,,,,,,,,,,,,,,,,,,,,
241,Dominava,Torre aos Domingos,Domingues,Inglez,Domingo,mingoa,"Domin-
go",Poço de S. Domingos,,,,,,,,,,,,,,,,
242,Oli-,melancholia,Olival,magnolia,Oli,Tripoli,Camolino,solidão,Oliv,,,,,,,,,,,,,,,
243,canar,Seminario,Extraordinario,Semanario,Semana,,,,,,,,,,,,,,,,,,,
244,"Rico-
Homem",Rico Homem,dhomeim,,,,,,,,,,,,,,,,,,,,,
245,Annica,"Annica es
— Quer saber",Sna Exe,Pa E,Annica es,,,,,,,,,,,,,,,,,,,
246,ULLUSTRE,MLLUSTRE,ILUSTRE,ILLUSTRE CA,Casa illustre,ILLUSTRE,Claustro,MLUSTRE,,,,,,,,,,,,,,,,
247,Immediatamente,"ava

tensamente",Hirtamente,Languidamente,Supplementar,"Torre

 

 

vagar

 

samente",Infamemente,Effectivamente o Casco,Josamente,arrebatadamente,singelament,Jos,,,,,,,,,,,,
248,Flôr,Môrzinha,Rôtinhas,azinhaga,nhal,Pinhal,,,,,,,,,,,,,,,,,,
249,Credo,tanque redondo,Louren,Louredo,,,,,,,,,,,,,,,,,,,,
250,"banco de
pedra",banco de pedra,haneo de pedra,,,,,,,,,,,,,,,,,,,,,
251,Castello Affonsino,Ensino,Aflonsino,Affon-,Affonsina,Affonsino,,,,,,,,,,,,,,,,,,
252,Baixa,Xo,"es
baixo da",,,,,,,,,,,,,,,,,,,,,
253,nôjo,zenia,Colonia,lJonia,Sidonia,,,,,,,,,,,,,,,,,,,
254,Tructezindo,d'onde Tructesindo,Truetesindos,Tructe-,Trucie-,Tructesindo,Truetesindo Ramir,"sa-
cudindo",,,,,,,,,,,,,,,,
255,Quaes,Quan-,Emquanto,Quan,quairo,,,,,,,,,,,,,,,,,,,
256,—,"José Casco
dos Bravaes!","Egreja dos Bra-
vaes",José Casco dos Bravaes,Casa dos Cunhnes,,,,,,,,,,,,,,,,,,,
257,Rhetorica,Afri,Verídica Inquiricão,"Afri

 

Africa",Atrica,Africa-,Africa,prado d'Africa,d'Africa,Maricas,,,,,,,,,,,,,,
258,Magicas,Imagens,Imagin,Imagina,,,,,,,,,,,,,,,,,,,,
259,phantasia,"Santa
Cha",Santa Ma-,"Santa Al-

 

donça","Santa Ma-
ria","Santa Rosa
de Lima",Santa Aidonça,"Santa
Irencia",Santa Barbara,Santa,Quinta,Santa Clara,,,,,,,,,,,,
260,Couraça,Graç,vidraça,Praça da Pra-,Praça,Graça!—Então,Graça,Grajelos,,,,,,,,,,,,,,,,
261,Serras,terra molle,Terras,perra,bezerro,desterra,Terra,Derrava,Terço,,,,,,,,,,,,,,,
262,"Largo de El-
Rei",Largo d'ElRei,Largo d'El-Rei,"Largo
dEl-Rei",Largo El-Rei,"Largo d'El-
Rei",,,,,,,,,,,,,,,,,,
263,Proprios Nacionaes,ão dos Proprios Nacionaes,,,,,,,,,,,,,,,,,,,,,,
264,bróta,Costa Oriental,Désta,Costa,Bastardo,sta,Constantinopla,Resposta,,,,,,,,,,,,,,,,
265,Jebreus,"Es

 

bre",Sobretudo,bre,,,,,,,,,,,,,,,,,,,,
266,Criticos,"Politi-
ca",Cavaleiro dentro da Politica,Politico,Justica,Politica Colonial,Politica,Política,"Po-
liítica",,,,,,,,,,,,,,,
267,Socegae,Socega,socega,socego,,,,,,,,,,,,,,,,,,,,
268,Intantas de Portugal,vulgarisar Portugal,Ricos-Homens de Portugal,Por-,Portngal,Portugalsinho,am Portugal,Porto,Portugal,em Portugal,Portu-,Porque Portugal,,,,,,,,,,,,
269,"Braz
Victorino",Braz Victorino,Braz Vietorino,,,,,,,,,,,,,,,,,,,,,
270,Pharmacia,Diplomacia,Pacien-,Maciel,,,,,,,,,,,,,,,,,,,,
271,Julios,Dr. Julio,Dr.,,,,,,,,,,,,,,,,,,,,,
272,"sequito

louvaminheiro",Aquitania,sequito,Brito,,,,,,,,,,,,,,,,,,,,
273,Santa Theresa,Santa Thereza,Therezas,,,,,,,,,,,,,,,,,,,,,
274,minha senhora,Senhoras Infantas,Senhores,Tenho,Sua Senhoria,Horacios,"se-
nhora obesa",Senhora,Senhora das Candeias,"Nosso Se-
nhor",,,,,,,,,,,,,,
275,Coimbra...,Alcaçar de Coimbra,Coimbra,Coimbra Antoninha Morena,Coim-,Bispo de Coimbra,,,,,,,,,,,,,,,,,,
276,Naturalmente,Egualmente,Real,Regimento,Realmente,,,,,,,,,,,,,,,,,,,
277,Hotel Universal,Hotel Mondego,Mondego,,,,,,,,,,,,,,,,,,,,,
278,collegio de S. Fiel,"U Bento de
wazida",Vento,S. Bento,ladeira de S. Bento,convento de S. Domingas,Duzentos,"Egreja de S.
Bento",convento de S. Bento,"Invento-
Aventureiros",,,,,,,,,,,,,,
279,Paços d'Argelim,Paço...,"Paço
manuelino",Paço formoso,Paço da Bemposta,Paço,Paço com o Snr,,,,,,,,,,,,,,,,,
280,Centro,Centro» da Couraça,& Central,entre,Hotel Central,Entra,Entrudo,,,,,,,,,,,,,,,,,
281,Sás,zás,,,,,,,,,,,,,,,,,,,,,,
282,Emtfim,ve Emfim,Nem,— Emfim,Emfim,amem emfim,,,,,,,,,,,,,,,,,,
283,Louzadas,Louzad,,,,,,,,,,,,,,,,,,,,,,
284,assumpto,"S.
rasse",Sem-,Assembléa,Assembleia,Assem-,,,,,,,,,,,,,,,,,,
285,Jantámos,Ai Santo,Santo Estevam de Gu-,santos,Santo Deus,Santo,Villa Real de Santo Antonio,"Anto-
ninho Moreno",Deanto,Santos,,,,,,,,,,,,,,
286,portello das barbacans,grbssa pocirada,eirado da barbacan,cirado da barbacan...,,,,,,,,,,,,,,,,,,,,
287,Princeza,Principe,Principes da Christandade,,,,,,,,,,,,,,,,,,,,,
288,Jide leal,Aveyras,Mãe d'Agua,Alcaide,Alcaide d'Aveyras,,,,,,,,,,,,,,,,,,,
289,Acolá,pac,Monaco,Acor,Paco,,,,,,,,,,,,,,,,,,,
290,"sobreveste ne-
gra",madre Estevani-,Deves,Estevinha,Esteves,,,,,,,,,,,,,,,,,,,
291,Provincia,Provedor,Provineia,Alboins,Provins,,,,,,,,,,,,,,,,,,,
292,creança,tança,Casa de França,perança,Francezes,Franziu,França,Franefort,Bemaventurança,fr,canço,"vi-
sinhança",,,,,,,,,,,,
293,lua,sopeando a egua,Guadiana,"egua pu-
lou",legua,egua,,,,,,,,,,,,,,,,,,
294,"lagar do
Snr",10 Snr,Snr,Snr.º,,,,,,,,,,,,,,,,,,,,
295,Pego,agoa limosa,egoa...,Lamego,d'agoa,egoa,POA,legoas,Doa,,,,,,,,,,,,,,,
296,luda tremia,pelludo,luda de rijas,pelluda,,,,,,,,,,,,,,,,,,,,
297,"Carnet-Mon-
dain",Egreja das Monicas,Thessalonica,Monicas,"Tecedeiras
Monicas",,,,,,,,,,,,,,,,,,,
298,Drancas,casaes,"casa dos
Souzas",Pedagogicas,casarão,Acaso,Casas,Casimiras,Cas,Brocas,Mul-casada,Cas-,,,,,,,,,,,,
299,Jargav,d'Orgaz,vergari,Sar,sarga,,,,,,,,,,,,,,,,,,,
300,lamina d'estanho,Pestana,d'essa,d'estanho,,,,,,,,,,,,,,,,,,,,
301,Palacio,palacete dos Barrólos,Palacete dos fidalguissimos Barrólos,Palavras,Palacete inaccessivel,Palacete,Palaeio,,,,,,,,,,,,,,,,,
302,"Snr.º
D. Anna Lucena",Cenaculo,Club,"Sanches
Lucena",lucta,Sanches Lucena,Lucena,,,,,,,,,,,,,,,,,
303,Goncalinho,Derrou Goncalo,encaltnado,Goncali-,El-Rei — Goncalo,Goncalo,Goncalo Rami-,,,,,,,,,,,,,,,,,
304,S. Miguel,Remarigues,permitte,guesugas,Ermigues,ermida,,,,,,,,,,,,,,,,,,
305,Virotes,botõe,virotões,,,,,,,,,,,,,,,,,,,,,
306,Pitta,Pittas,Tas,,,,,,,,,,,,,,,,,,,,,
307,ceu alto,"capa-

chapou",chapéo,"chapéo de
palha vermelha",n'um alto,banco alto,cabego alto,chapéo alto,rão muito alto,,,,,,,,,,,,,,,
308,"Honra
de Santa Ireneia",Santa-lreneia,"Santa Ire-
neia de magoados harpejos","Santa
Ireneia",Santa Treneia,Santa-Ireneia,Santa Irencia,Ireneia,Santa Ire-,Santa Ire,Santa Íreneia,Santa Ireneia,"Santa Ire-
neia",lreneia,,,,,,,,,,
309,Reposteiro-Mór,"re-
posteiro",Mosteiro de Craquêde,Désteiro,mosteiro de Lorvão,Mosteiro,moeiros,,,,,,,,,,,,,,,,,
310,"alto pu-
nho dourado",Europa,"peor
desdouro",luncta d'ouro,Futuro,Douro,!,,,,,,,,,,,,,,,,,
311,Mathilde,Matheus,Mathildes,,,,,,,,,,,,,,,,,,,,,
312,delonga,tanger,Congo,Monge,Longe,,,,,,,,,,,,,,,,,,,
313,Poemeto,Mette,mette,metteu,,,,,,,,,,,,,,,,,,,,
314,varzea,Almocei,Almodovar,Almoiovar,,,,,,,,,,,,,,,,,,,,
315,Rompe,"Roman-
ce moderno",Toma,S,Prompio,Roma,,,,,,,,,,,,,,,,,,
316,Hospital,Capitanea,Capitulo,Capital,,,,,,,,,,,,,,,,,,,,
317,"HO

 

DE RAMIN","Torre de
Ramires","Torre de D. Rami-

R

 

s.",Torre de D. Ramis,Torre de D. Ramires,Torre de D. Ra-,Torre de S. Matheus,Torre de 1,Torre de D. Ramire,Torre de D. Rami-,,,,,,,,,,,,,,
318,Obras Publica,Republica,Honstruoso,Instrueção,Instrueção Publica,,,,,,,,,,,,,,,,,,,
319,Saceudiu,Safa,Sa-,sa d'essa,Sala,ssa,Salzedas,sensac,Semsabor,Musas,saphira,sa,Sacudia,,,,,,,,,,,
320,Crime do Padre Amaro,"incendio do Pala-
cio",collaço do moço,incendio do Pala-,,,,,,,,,,,,,,,,,,,,
321,Governo do S. Ful-,Governo Civil de bracos,"Governo

 

 

ado",Governo,"Governo
Civil","Go-

verno Civil",Governo Ci-,Governo Civil,"Governo
bafou",,,,,,,,,,,,,,,
322,Quero,Alemquer,Marques,Macheque,— Quem,Dbanqueta,Pequenina,Queres,Querida,Porque,Quer,,,,,,,,,,,,,
323,Algarve,Agasalhem,Arega,agarrára,Galiléa,Gazela,garbo,piga,vegatão,veigas,Gazeta,Pegas,Ga,,,,,,,,,,,
324,Districto,Chefe do Districto,districto d'Oliveira,Aucloridade do Districto,Chete do Districto,Districto do,,,,,,,,,,,,,,,,,,
325,Gor,Geral da Corda,gorda,,,,,,,,,,,,,,,,,,,,,
326,"Elei-
cão",Eleic,Eleiç,afan da Eleição,Eleitores,,,,,,,,,,,,,,,,,,,
327,brancuras de lapides,Dbraes,Sombras,Cacr-abraços,Deslumbrado,Dobraram,Bra-,humbrae,genebra,Lyra,Obra,Bra,braco,,,,,,,,,,,
328,Lettras,Trn-,Coronel Trancoso,Trans-,Transfe-,Maltrapilho,tra,Atraz,,,,,,,,,,,,,,,,
329,Reriz,Perdão,Imperio,peri,,,,,,,,,,,,,,,,,,,,
330,Lopo,Bofé!,Ob,Lobo,,,,,,,,,,,,,,,,,,,,
331,Cousas,Escusados,Lousada,Lousadas,Caçadas,,,,,,,,,,,,,,,,,,,
332,Comprára,comprehendia,Eh,comprehender,,,,,,,,,,,,,,,,,,,,
333,Vim,Im-,Simples,Simões,Impossibil,Sim,,,,,,,,,,,,,,,,,,
334,Gongalo,"Camaras

 

Gonçalo",d'onde Gonçalo,"Gonça-
lo",Gonçalo optimo,Gonçalinho,"Gonça-
Tenho","Torre

 

Gonçalo",Gonçalão,"l

Gonçalo",Gonçalo,Conçalo,,,,,,,,,,,,
335,Senhor de Santa Ireneia,Muros de Santa Ireneia,Castello de Santa Ireneir,Castello de Santa Ireneia,Paço de Santa Ireneia,Torre de Santa Treneia,Torre de Santa Irencia,"em Portugal
Perras de Santa Treneia",Alcacova de S.ta Ireneia,Honra de Santa Ireneia,Senhorio de Santa Ireneia,"Adail de Santa Ire-
neia",garganta de Lourenço,"Senhor de Santa Ire-
neia",Paços de Santa Ireneia,Perras de Santa Treneia,Solar de Santa Ireneia,Custello de Santa Ireneia,Torre de Santa Ireneia,,,,,
336,Rigoleto,Curia,"Notarios
da Curia",Mordomo-mór da Curia,Tristio da Cunha,Clerigo,Curiacios,Clerigo da Curia,,,,,,,,,,,,,,,,
337,boeirinha,Mibeirinha,bocirinha,Torre Videirinha,Videirinha...,Videirinha,Videirinha adeantou,Immediatamente Videirinha,,,,,,,,,,,,,,,,
338,"Tam-

 

ro-Homem",Tambem,ratamtam,Votam,Tam-,,,,,,,,,,,,,,,,,,,
339,Jenço,Penedo,penna,Pe-,Pena,en=,Pen,,,,,,,,,,,,,,,,,
340,Ca-,Tabacaria,Tabaca-,,,,,,,,,,,,,,,,,,,,,
341,Animada,pedra d'uma,"Ma

rar","n'uma

sa",Amadis,d'uma ramada,,,,,,,,,,,,,,,,,,
342,crystal antigo,sa antiga,Cortiga,cantiga,,,,,,,,,,,,,,,,,,,,
343,Crassa,Jjára,pagára,Passos,"Passára
ahi",Passára,,,,,,,,,,,,,,,,,,
344,Romão,commendador Barros,Commendador Romão Barros,,,,,,,,,,,,,,,,,,,,,
345,lheres,Differença,Alfere,FE,Alferes,Alferes-Mór,,,,,,,,,,,,,,,,,,
346,Sud-,do Sul,"Claro-
Sul",Sul,,,,,,,,,,,,,,,,,,,,
347,Procuradora,Curamba,ur,Jouras,urze,Azurara,Ura,,,,,,,,,,,,,,,,,
348,te,Rebrte,Marte,Quartel,d'Arte,Côrte,Arte,,,,,,,,,,,,,,,,,
349,abraca,acaci,Praca,"graca dos
tremitos d'aza",Graca,graca tatal,,,,,,,,,,,,,,,,,,
350,sos da matta,ponta fina,sc some,ponta molle da orelha,cabo d'aljofar da sombrinha,ponta da sombrinha,,,,,,,,,,,,,,,,,,
351,repellia,Capellão,lapella,Capelas da Batalha,Capella,,,,,,,,,,,,,,,,,,,
352,Japão,do Japão,,,,,,,,,,,,,,,,,,,,,,
353,Ilonra,Ionra,Honra,,,,,,,,,,,,,,,,,,,,,
354,Paços de Severim,erever,veridico,Severim,,,,,,,,,,,,,,,,,,,,
355,carcovas,Arcada,Arcos,,,,,,,,,,,,,,,,,,,,,
356,Tres,MLESTRE,Trez,ULESTRE,,,,,,,,,,,,,,,,,,,,
357,atravez do casarão,atravez das sen,terraço do jardim,pedra do jardim,Atravez,Marquez do Roncão,atravez do jardim,,,,,,,,,,,,,,,,,
358,familia Noronha,Noronhas,U Noronha,Borgonha,Noronha,,,,,,,,,,,,,,,,,,,
359,Misericordia,balburdia,Sur,surdia,,,,,,,,,,,,,,,,,,,,
